lat,lon,period
-1.470833,112.9747,50
-1.479167,112.9751,52
-1.495833,112.976,254
-1.729167,112.989,56
-1.945833,113.0027,254
-2.8875,113.0811,254
-1.720833,112.9968,52
-1.729167,112.9973,52
-1.7375,113.0061,50
-1.754167,113.0071,50
-1.7875,113.0092,50
-1.795833,113.0097,62
-7.9375,114.0468,254
-8.529166,114.2174,254
-1.7375,113.0145,54
-1.745833,113.015,67
-1.754167,113.0155,52
-2.045833,113.0345,64
-7.945833,114.0575,254
-8.520833,114.2233,254
-1.7375,113.0228,57
-1.745833,113.0233,55
-1.754167,113.0238,51
-1.7625,113.0243,51
-1.7875,113.0258,51
-1.795833,113.0263,73
-2.0375,113.0423,54
-0.9708334,112.9954,254
-1.745833,113.0316,52
-1.779167,113.0337,51
-1.329167,113.0179,254
-1.7875,113.0425,254
-1.904167,113.0499,254
-2.029167,113.0584,254
-0.8041667,113.007,254
-1.6875,113.0449,254
-1.779167,113.0503,254
-1.7875,113.0508,254
-1.895833,113.0577,254
-1.904167,113.0583,254
-1.920833,113.0594,50
-1.279167,113.0323,254
-1.770833,113.0582,50
-1.779167,113.0587,254
-1.904167,113.0666,254
-2.4625,113.1086,56
-0.7541667,113.0223,254
-1.645833,113.0675,254
-2.095833,113.1048,254
-1.679167,113.0861,54
-2.1125,113.1144,254
-2.154167,113.1174,254
-1.6625,113.0934,254
-1.6875,113.0949,50
-1.695833,113.0954,254
-2.1375,113.1245,254
-2.979167,113.1988,58
-2.9875,113.1997,51
-1.6625,113.1018,254
-1.6875,113.1032,50
-2.979167,113.2072,59
-2.9875,113.208,60
-3.104167,113.2203,57
-8.020833,114.1711,254
-2.095833,113.1382,50
-2.979167,113.2155,50
-2.9875,113.2164,65
-2.995833,113.2172,67
-3.104167,113.2286,57
-3.1125,113.2295,51
-7.929167,114.1539,254
-7.9375,114.1562,254
-0.9375,113.086,254
-1.079167,113.0909,254
-1.670833,113.1189,254
-2.970833,113.223,54
-2.979167,113.2239,50
-2.9875,113.2247,55
-2.995833,113.2256,62
-3.104167,113.237,53
-3.1125,113.2379,54
-3.120833,113.2388,52
-3.104167,113.2453,52
-3.120833,113.2471,54
-7.920833,114.1684,254
-7.929167,114.1707,254
-2.070833,113.1614,254
-3.120833,113.2555,58
-7.829167,114.1516,254
-2.054167,113.1686,67
-2.0875,113.1709,55
-2.770833,113.2282,50
-2.9375,113.2446,50
-7.879167,114.1737,67
-7.8875,114.176,254
-7.904167,114.1806,254
-2.054167,113.1769,56
-2.0625,113.1775,51
-2.079167,113.1787,60
-2.0875,113.1793,52
-2.9375,113.253,51
-2.945833,113.2538,50
-8.5625,114.379,254
-0.8041667,113.1236,254
-2.045833,113.1846,52
-2.054167,113.1852,50
-2.0625,113.1858,52
-2.070833,113.1864,51
-2.079167,113.187,55
-2.0875,113.1876,51
-2.8875,113.2563,54
-2.895833,113.2571,51
-2.904167,113.258,54
-2.920833,113.2596,50
-2.929167,113.2605,57
-2.9375,113.2613,50
-1.6875,113.1699,50
-1.704167,113.1709,55
-2.054167,113.1936,54
-2.895833,113.2655,57
-2.920833,113.268,61
-2.929167,113.2688,254
-3.129167,113.2897,50
-3.145833,113.2915,50
-0.9458333,113.1446,254
-1.370833,113.1616,254
-1.379167,113.1619,63
-1.6375,113.1754,254
-1.695833,113.1787,50
-1.704167,113.1792,50
-2.045833,113.2013,58
-2.420833,113.2302,254
-2.870833,113.2713,55
-1.370833,113.1699,54
-1.445833,113.1735,254
-2.045833,113.2097,55
-2.054167,113.2103,61
-2.0625,113.2108,59
-2.070833,113.2114,50
-1.245833,113.1726,254
-1.379167,113.1786,55
-1.395833,113.1794,53
-1.445833,113.1819,254
-1.454167,113.1823,254
-1.520833,113.1857,254
-2.054167,113.2186,52
-2.0625,113.2192,55
-2.070833,113.2198,52
-1.370833,113.1866,59
-1.379167,113.187,61
-1.3875,113.1874,53
-1.395833,113.1878,57
-1.429167,113.1894,254
-1.4375,113.1898,254
-1.745833,113.2067,51
-1.754167,113.2072,54
-1.795833,113.2098,50
-2.054167,113.2269,59
-2.0625,113.2275,52
-2.070833,113.2281,50
-1.054167,113.1817,254
-1.370833,113.1949,54
-1.3875,113.1957,53
-1.395833,113.1961,54
-1.4125,113.1969,55
-1.420833,113.1973,53
-1.4375,113.1981,254
-1.795833,113.2181,53
-2.054167,113.2353,59
-2.0625,113.2359,51
-2.979167,113.3156,57
-2.9875,113.3165,51
-3.0375,113.3217,54
-1.020833,113.1888,254
-1.795833,113.2264,50
-2.045833,113.243,51
-2.054167,113.2436,56
-2.470833,113.2761,55
-2.945833,113.3206,50
-2.9875,113.3249,53
-3.020833,113.3283,51
-3.0375,113.3301,61
-3.054167,113.3318,57
-2.0375,113.2508,72
-2.045833,113.2514,64
-2.470833,113.2845,58
-2.554167,113.2917,51
-2.5625,113.2925,53
-2.954167,113.3298,52
-2.970833,113.3315,52
-2.995833,113.3341,52
-3.0125,113.3358,60
-3.020833,113.3367,52
-3.029167,113.3375,59
-3.0375,113.3384,54
-3.054167,113.3402,52
-3.0625,113.341,53
-3.070833,113.3419,58
-1.7125,113.2381,57
-2.0375,113.2591,254
-2.045833,113.2597,54
-2.054167,113.2603,50
-2.470833,113.2928,50
-2.795833,113.3224,51
-2.804167,113.3232,56
-2.954167,113.3381,51
-2.9625,113.339,62
-3.0125,113.3441,50
-3.0375,113.3467,50
-3.054167,113.3485,51
-3.0625,113.3494,64
-3.070833,113.3503,57
-3.079167,113.3512,59
-3.0875,113.352,51
-2.0375,113.2674,254
-2.045833,113.268,64
-2.054167,113.2686,50
-2.145833,113.2753,50
-2.954167,113.3465,57
-3.0625,113.3577,51
-3.070833,113.3586,55
-3.079167,113.3595,51
-3.0875,113.3604,51
-1.4625,113.2411,254
-1.8625,113.264,50
-1.870833,113.2645,50
-2.0375,113.2758,254
-2.045833,113.2764,56
-2.054167,113.277,51
-2.1375,113.283,52
-2.145833,113.2836,50
-2.154167,113.2842,51
-2.604167,113.3212,50
-2.945833,113.354,254
-2.954167,113.3548,254
-3.0625,113.3661,54
-3.070833,113.367,55
-3.079167,113.3678,63
-3.0875,113.3687,50
-1.679167,113.2611,50
-2.029167,113.2835,254
-2.0375,113.2841,54
-2.045833,113.2847,62
-2.054167,113.2853,50
-2.104167,113.2889,50
-2.1125,113.2895,50
-2.120833,113.2901,56
-2.129167,113.2907,53
-2.1375,113.2913,57
-2.145833,113.2919,93
-2.154167,113.2926,55
-2.595833,113.3288,51
-2.770833,113.345,50
-2.779167,113.3458,55
-2.945833,113.3623,254
-2.954167,113.3632,254
-2.970833,113.3649,254
-2.979167,113.3657,254
-2.9875,113.3666,254
-2.995833,113.3674,254
-3.0125,113.3692,254
-3.020833,113.37,98
-3.070833,113.3753,54
-3.079167,113.3762,254
-3.0875,113.3771,56
-3.095833,113.378,62
-2.020833,113.2913,86
-2.0375,113.2925,52
-2.045833,113.293,50
-2.054167,113.2936,50
-2.0625,113.2942,54
-2.070833,113.2948,54
-2.079167,113.2954,50
-2.0875,113.296,56
-2.095833,113.2966,54
-2.104167,113.2972,62
-2.1125,113.2978,56
-2.120833,113.2984,55
-2.129167,113.2991,53
-2.1375,113.2997,60
-2.145833,113.3003,254
-2.154167,113.3009,52
-2.3875,113.3192,52
-2.604167,113.3379,50
-2.6625,113.3432,52
-2.670833,113.344,55
-2.7625,113.3526,51
-2.770833,113.3534,59
-2.779167,113.3542,52
-2.920833,113.3681,56
-2.9375,113.3698,254
-2.945833,113.3706,96
-2.954167,113.3715,254
-2.9625,113.3723,254
-2.970833,113.3732,254
-2.979167,113.3741,254
-2.995833,113.3758,254
-3.004167,113.3766,100
-3.0125,113.3775,254
-3.020833,113.3784,254
-3.029167,113.3792,254
-3.079167,113.3845,59
-3.0875,113.3854,50
-3.095833,113.3863,51
-2.0125,113.299,54
-2.020833,113.2996,51
-2.0625,113.3026,57
-2.070833,113.3032,59
-2.079167,113.3038,55
-2.0875,113.3044,50
-2.095833,113.305,55
-2.104167,113.3056,51
-2.1125,113.3062,58
-2.129167,113.3074,58
-2.1375,113.308,52
-2.145833,113.3086,60
-2.670833,113.3523,52
-2.679167,113.3531,52
-2.6875,113.3538,51
-2.695833,113.3546,52
-2.7625,113.3609,50
-2.770833,113.3617,65
-2.920833,113.3765,54
-2.929167,113.3773,254
-2.9375,113.3781,254
-2.970833,113.3815,254
-2.979167,113.3824,254
-3.004167,113.385,254
-3.0125,113.3859,100
-3.020833,113.3867,254
-3.079167,113.3929,58
-3.0875,113.3938,51
-1.8625,113.2974,254
-2.0125,113.3074,55
-2.054167,113.3103,52
-2.0625,113.3109,57
-2.070833,113.3115,65
-2.095833,113.3133,54
-2.104167,113.3139,53
-2.129167,113.3157,51
-2.1375,113.3163,56
-2.145833,113.317,61
-2.1625,113.3182,254
-2.170833,113.3188,59
-2.479167,113.3436,254
-2.4875,113.3443,254
-2.495833,113.345,254
-2.520833,113.3472,254
-2.5875,113.3531,51
-2.620833,113.3561,51
-2.679167,113.3614,55
-2.6875,113.3622,59
-2.695833,113.363,53
-2.7625,113.3692,50
-2.770833,113.37,50
-2.779167,113.3708,52
-2.7875,113.3716,60
-2.920833,113.3848,55
-2.929167,113.3856,50
-2.9375,113.3865,52
-2.945833,113.3873,54
-2.954167,113.3882,254
-2.9625,113.389,254
-2.970833,113.3899,254
-2.979167,113.3907,254
-2.995833,113.3925,254
-3.004167,113.3933,254
-3.020833,113.3951,254
-3.079167,113.4012,52
-3.1125,113.4048,254
-1.995833,113.3146,61
-2.004167,113.3151,75
-2.0375,113.3175,58
-2.045833,113.3181,56
-2.054167,113.3187,55
-2.0625,113.3192,54
-2.070833,113.3198,58
-2.079167,113.3204,66
-2.0875,113.321,51
-2.095833,113.3216,68
-2.1375,113.3247,59
-2.145833,113.3253,66
-2.1625,113.3265,56
-2.470833,113.3512,254
-2.479167,113.3519,254
-2.4875,113.3526,254
-2.495833,113.3534,254
-2.5125,113.3548,254
-2.529167,113.3563,254
-2.5375,113.357,52
-2.545833,113.3577,53
-2.554167,113.3585,55
-2.5625,113.3592,58
-2.570833,113.3599,53
-2.595833,113.3622,50
-2.604167,113.3629,50
-2.629167,113.3652,50
-2.6875,113.3705,52
-2.695833,113.3713,55
-2.9375,113.3948,60
-2.945833,113.3957,51
-2.970833,113.3982,254
-2.979167,113.3991,254
-2.9875,113.3999,254
-2.995833,113.4008,254
-3.1125,113.4131,51
-1.645833,113.3009,51
-1.995833,113.3229,56
-2.004167,113.3235,64
-2.0125,113.3241,50
-2.054167,113.327,54
-2.0625,113.3276,51
-2.070833,113.3282,55
-2.079167,113.3288,50
-2.1625,113.3349,58
-2.4625,113.3588,254
-2.470833,113.3596,254
-2.4875,113.361,254
-2.495833,113.3617,254
-2.5125,113.3631,254
-2.520833,113.3639,254
-2.529167,113.3646,52
-2.5375,113.3653,55
-2.545833,113.3661,57
-2.554167,113.3668,59
-2.5625,113.3675,54
-2.570833,113.3683,60
-2.579167,113.369,55
-2.595833,113.3705,50
-2.604167,113.3712,54
-2.6125,113.372,52
-2.620833,113.3728,50
-2.629167,113.3735,50
-2.945833,113.404,53
-2.954167,113.4049,50
-2.9625,113.4057,254
-2.970833,113.4066,254
-2.979167,113.4074,254
-2.9875,113.4083,100
-2.995833,113.4092,254
-3.095833,113.4197,60
-3.104167,113.4206,51
-3.1125,113.4215,54
-1.9875,113.3307,50
-1.995833,113.3313,50
-2.004167,113.3318,51
-2.0125,113.3324,50
-2.020833,113.333,57
-2.0625,113.3359,50
-2.070833,113.3365,56
-2.079167,113.3371,50
-2.1625,113.3432,50
-2.1875,113.3451,54
-2.195833,113.3457,52
-2.4625,113.3672,68
-2.470833,113.3679,254
-2.479167,113.3686,254
-2.4875,113.3693,254
-2.520833,113.3722,50
-2.529167,113.3729,50
-2.5375,113.3737,55
-2.545833,113.3744,58
-2.554167,113.3751,53
-2.5625,113.3759,58
-2.570833,113.3766,54
-2.6125,113.3803,61
-2.620833,113.3811,51
-2.629167,113.3819,57
-2.754167,113.3935,254
-2.7625,113.3943,254
-2.770833,113.3951,254
-2.9375,113.4115,55
-2.945833,113.4124,57
-2.9625,113.4141,50
-2.979167,113.4158,254
-3.104167,113.4289,51
-3.1125,113.4298,52
-1.770833,113.325,254
-1.779167,113.3255,254
-2.0125,113.3407,51
-2.054167,113.3437,61
-2.0625,113.3443,55
-2.070833,113.3449,57
-2.079167,113.3455,58
-2.145833,113.3503,52
-2.179167,113.3528,52
-2.1875,113.3534,60
-2.195833,113.3541,52
-2.279167,113.3605,50
-2.4875,113.3777,254
-2.529167,113.3813,50
-2.5375,113.382,56
-2.545833,113.3827,54
-2.554167,113.3835,60
-2.5625,113.3842,60
-2.570833,113.3849,51
-2.579167,113.3857,56
-2.5875,113.3864,53
-2.745833,113.401,254
-2.754167,113.4018,254
-2.7625,113.4026,254
-2.770833,113.4034,254
-2.779167,113.4042,254
-2.929167,113.419,51
-2.9625,113.4224,254
-3.0375,113.4302,254
-3.095833,113.4364,53
-3.104167,113.4373,54
-3.1125,113.4382,55
-3.129167,113.44,52
-1.779167,113.3338,254
-2.054167,113.352,57
-2.070833,113.3532,50
-2.079167,113.3538,52
-2.120833,113.3568,53
-2.145833,113.3587,52
-2.179167,113.3611,51
-2.1875,113.3618,254
-2.279167,113.3689,60
-2.2875,113.3695,53
-2.295833,113.3702,57
-2.545833,113.3911,51
-2.5625,113.3926,58
-2.570833,113.3933,55
-2.579167,113.394,57
-2.5875,113.3948,56
-2.645833,113.4001,51
-2.729167,113.4078,254
-2.7375,113.4086,254
-2.745833,113.4094,254
-2.754167,113.4102,254
-2.7625,113.411,254
-2.770833,113.4118,254
-2.779167,113.4126,254
-2.920833,113.4265,53
-2.929167,113.4274,50
-2.9375,113.4282,51
-2.970833,113.4316,57
-3.004167,113.4351,254
-3.0375,113.4385,254
-3.095833,113.4447,56
-3.1125,113.4465,254
-3.1375,113.4492,50
-3.145833,113.4501,50
-7.9125,114.368,50
-1.729167,113.3391,54
-1.7375,113.3396,51
-1.779167,113.3421,254
-2.029167,113.3586,55
-2.0375,113.3592,53
-2.045833,113.3598,64
-2.070833,113.3615,55
-2.079167,113.3621,65
-2.1375,113.3664,50
-2.1875,113.3701,254
-2.195833,113.3708,254
-2.279167,113.3772,52
-2.2875,113.3778,52
-2.304167,113.3792,51
-2.545833,113.3994,50
-2.554167,113.4002,60
-2.570833,113.4016,60
-2.579167,113.4024,54
-2.595833,113.4039,52
-2.6125,113.4054,54
-2.629167,113.4069,61
-2.6375,113.4076,61
-2.645833,113.4084,58
-2.720833,113.4154,254
-2.729167,113.4161,254
-2.7375,113.4169,254
-2.745833,113.4177,254
-2.754167,113.4185,254
-2.7625,113.4193,254
-2.770833,113.4201,254
-2.779167,113.4209,254
-2.920833,113.4349,52
-2.929167,113.4357,57
-2.9375,113.4366,52
-3.0125,113.4443,254
-3.029167,113.446,254
-3.0375,113.4469,254
-3.104167,113.454,254
-3.1375,113.4576,50
-3.145833,113.4585,56
-1.8375,113.3541,50
-2.029167,113.3669,54
-2.0375,113.3675,52
-2.079167,113.3705,57
-2.0875,113.3711,50
-2.279167,113.3855,55
-2.2875,113.3862,60
-2.295833,113.3868,56
-2.304167,113.3875,59
-2.545833,113.4078,50
-2.554167,113.4085,54
-2.5625,113.4092,58
-2.570833,113.41,60
-2.579167,113.4107,53
-2.5875,113.4115,50
-2.595833,113.4122,54
-2.604167,113.413,50
-2.6125,113.4137,61
-2.620833,113.4145,63
-2.629167,113.4152,64
-2.6375,113.416,64
-2.645833,113.4167,56
-2.654167,113.4175,54
-2.720833,113.4237,254
-2.729167,113.4245,254
-2.7375,113.4253,254
-2.745833,113.4261,254
-2.754167,113.4269,254
-2.7625,113.4277,254
-2.770833,113.4284,254
-2.779167,113.4292,254
-2.920833,113.4432,52
-3.029167,113.4544,254
-3.104167,113.4623,254
-3.1125,113.4632,254
-1.445833,113.3402,67
-1.829167,113.3619,50
-2.029167,113.3753,50
-2.0375,113.3758,50
-2.079167,113.3788,54
-2.279167,113.3939,254
-2.2875,113.3945,254
-2.295833,113.3952,50
-2.304167,113.3959,57
-2.3125,113.3965,50
-2.5625,113.4176,64
-2.5875,113.4198,51
-2.595833,113.4206,56
-2.604167,113.4213,56
-2.6125,113.4221,56
-2.620833,113.4228,50
-2.629167,113.4236,63
-2.6375,113.4243,63
-2.645833,113.4251,50
-2.704167,113.4305,254
-2.7125,113.4313,254
-2.720833,113.432,254
-2.729167,113.4328,254
-2.7375,113.4336,254
-2.745833,113.4344,254
-2.754167,113.4352,254
-2.7625,113.436,254
-2.770833,113.4368,254
-2.779167,113.4376,254
-2.9125,113.4507,54
-2.929167,113.4524,58
-3.029167,113.4627,254
-3.120833,113.4725,254
-3.129167,113.4734,53
-3.1375,113.4743,54
-1.395833,113.3461,53
-1.445833,113.3486,59
-1.670833,113.3607,58
-2.070833,113.3866,61
-2.079167,113.3871,54
-2.0875,113.3877,50
-2.1625,113.3933,254
-2.295833,113.4035,54
-2.304167,113.4042,55
-2.3125,113.4049,50
-2.5875,113.4281,50
-2.595833,113.4289,51
-2.604167,113.4296,58
-2.6125,113.4304,52
-2.620833,113.4311,54
-2.629167,113.4319,53
-2.6375,113.4327,53
-2.654167,113.4342,254
-2.7125,113.4396,254
-2.720833,113.4404,254
-2.729167,113.4412,254
-2.7375,113.442,254
-2.745833,113.4427,254
-2.754167,113.4435,254
-2.7625,113.4443,254
-2.770833,113.4451,254
-3.129167,113.4817,50
-1.4375,113.3565,50
-1.445833,113.3569,51
-1.654167,113.3681,50
-1.670833,113.369,50
-1.679167,113.3695,55
-1.6875,113.37,50
-1.895833,113.3829,52
-2.079167,113.3955,54
-2.0875,113.3961,53
-2.279167,113.4106,50
-2.295833,113.4119,55
-2.304167,113.4125,50
-2.3125,113.4132,51
-2.495833,113.4284,254
-2.620833,113.4395,52
-2.629167,113.4402,50
-2.654167,113.4425,254
-2.6625,113.4433,254
-2.7125,113.4479,254
-2.720833,113.4487,254
-2.729167,113.4495,254
-2.7375,113.4503,254
-2.745833,113.4511,254
-2.754167,113.4519,254
-2.7625,113.4527,254
-2.770833,113.4535,254
-1.6375,113.3755,52
-1.645833,113.3759,54
-1.654167,113.3764,59
-1.6625,113.3769,60
-1.745833,113.3818,254
-1.854167,113.3885,61
-1.895833,113.3912,254
-1.904167,113.3918,50
-2.070833,113.4032,64
-2.079167,113.4038,53
-2.2625,113.4176,55
-2.270833,113.4182,59
-2.279167,113.4189,55
-2.2875,113.4195,53
-2.304167,113.4209,62
-2.3125,113.4215,50
-2.429167,113.4311,254
-2.495833,113.4368,254
-2.6625,113.4516,254
-2.720833,113.4571,254
-2.729167,113.4579,254
-2.7375,113.4586,254
-2.745833,113.4594,254
-2.754167,113.4602,254
-2.7625,113.461,254
-2.770833,113.4618,254
-7.879167,114.4093,52
-7.8875,114.4116,58
-1.645833,113.3843,52
-1.654167,113.3848,50
-1.6625,113.3852,51
-1.670833,113.3857,51
-1.679167,113.3862,50
-1.6875,113.3867,52
-2.054167,113.4104,51
-2.0625,113.411,54
-2.070833,113.4116,54
-2.079167,113.4122,51
-2.0875,113.4128,59
-2.2625,113.4259,54
-2.270833,113.4266,65
-2.279167,113.4272,53
-2.429167,113.4394,254
-2.4375,113.4401,254
-2.445833,113.4408,254
-2.454167,113.4416,254
-2.4625,113.4423,254
-2.495833,113.4451,254
-2.729167,113.4662,254
-2.7375,113.467,254
-2.745833,113.4678,254
-2.754167,113.4686,254
-2.7625,113.4694,254
-2.0125,113.4158,53
-2.054167,113.4187,53
-2.0625,113.4193,66
-2.070833,113.4199,53
-2.079167,113.4205,57
-2.0875,113.4211,55
-2.2625,113.4343,50
-2.270833,113.4349,50
-2.4375,113.4485,254
-2.445833,113.4492,254
-2.454167,113.4499,254
-2.4625,113.4506,254
-2.470833,113.4513,254
-2.479167,113.452,254
-2.4875,113.4527,50
-2.495833,113.4535,254
-2.729167,113.4745,254
-2.7375,113.4753,254
-2.745833,113.4761,254
-2.754167,113.4769,63
-0.6958333,113.3625,254
-2.0125,113.4241,63
-2.020833,113.4247,254
-2.0625,113.4277,53
-2.070833,113.4282,57
-2.079167,113.4288,59
-2.0875,113.4294,51
-2.095833,113.43,50
-2.104167,113.4306,50
-2.1125,113.4313,51
-2.195833,113.4375,53
-2.2125,113.4387,50
-2.4625,113.4589,254
-2.470833,113.4596,254
-2.479167,113.4604,254
-2.4875,113.4611,254
-2.495833,113.4618,254
-2.504167,113.4625,254
-2.7375,113.4837,254
-2.745833,113.4845,254
-3.004167,113.5102,56
-1.970833,113.4296,54
-2.020833,113.433,254
-2.0625,113.436,52
-2.070833,113.4366,50
-2.079167,113.4372,52
-2.0875,113.4378,50
-2.095833,113.4384,61
-2.1125,113.4396,56
-2.120833,113.4402,51
-2.129167,113.4408,57
-2.179167,113.4445,63
-2.1875,113.4452,50
-2.195833,113.4458,53
-2.204167,113.4464,64
-2.2125,113.4471,53
-2.220833,113.4477,51
-2.229167,113.4483,55
-2.454167,113.4666,254
-2.4625,113.4673,254
-2.470833,113.468,254
-2.479167,113.4687,254
-2.4875,113.4694,254
-2.495833,113.4701,254
-1.4625,113.4078,254
-1.8375,113.4292,50
-1.9625,113.4374,54
-2.079167,113.4455,254
-2.0875,113.4461,69
-2.104167,113.4473,58
-2.1125,113.4479,51
-2.129167,113.4492,50
-2.170833,113.4523,50
-2.179167,113.4529,58
-2.1875,113.4535,59
-2.195833,113.4541,55
-2.204167,113.4548,55
-2.2125,113.4554,55
-2.220833,113.4561,53
-2.229167,113.4567,50
-2.454167,113.4749,254
-2.4625,113.4756,254
-2.470833,113.4763,254
-2.479167,113.477,254
-2.4875,113.4778,254
-2.495833,113.4785,254
-2.6625,113.4933,254
-2.670833,113.4941,254
-2.679167,113.4949,254
-1.529167,113.4196,62
-1.829167,113.437,56
-1.8375,113.4375,58
-1.845833,113.438,50
-1.970833,113.4463,58
-1.979167,113.4468,52
-2.070833,113.4533,53
-2.079167,113.4539,52
-2.0875,113.4545,58
-2.179167,113.4612,51
-2.1875,113.4619,53
-2.195833,113.4625,57
-2.204167,113.4631,59
-2.2125,113.4638,52
-2.470833,113.4847,254
-2.479167,113.4854,254
-2.4875,113.4861,254
-2.645833,113.5002,254
-2.654167,113.5009,254
-2.6625,113.5017,254
-2.670833,113.5025,254
-2.679167,113.5032,254
-2.6875,113.504,52
-1.329167,113.418,69
-1.3375,113.4184,53
-1.345833,113.4188,55
-1.3625,113.4196,52
-1.370833,113.42,52
-1.479167,113.4253,254
-1.5375,113.4283,68
-1.970833,113.4546,50
-1.979167,113.4552,58
-2.079167,113.4622,58
-2.0875,113.4628,50
-2.1375,113.4665,50
-2.145833,113.4671,52
-2.154167,113.4677,54
-2.204167,113.4715,58
-2.2125,113.4721,50
-2.654167,113.5093,254
-2.6625,113.51,254
-2.670833,113.5108,254
-2.679167,113.5116,254
-1.345833,113.4271,60
-1.354167,113.4275,62
-1.3625,113.4279,58
-1.370833,113.4283,50
-2.020833,113.4664,254
-2.129167,113.4742,52
-2.1375,113.4748,50
-2.145833,113.4754,54
-2.154167,113.476,60
-2.1625,113.4766,53
-2.654167,113.5176,254
-2.6625,113.5184,254
-2.670833,113.5191,254
-0.9625,113.4202,254
-1.0375,113.4228,254
-1.3375,113.4351,69
-1.345833,113.4355,50
-1.354167,113.4358,57
-1.3625,113.4362,52
-1.479167,113.442,50
-1.4875,113.4424,50
-2.120833,113.4819,53
-2.129167,113.4825,54
-2.1375,113.4831,53
-2.154167,113.4844,50
-1.004167,113.4299,254
-1.345833,113.4438,64
-1.3625,113.4446,51
-1.370833,113.445,53
-1.379167,113.4454,50
-1.504167,113.4516,57
-1.5125,113.452,50
-1.9625,113.4791,254
-2.0125,113.4825,50
-2.1125,113.4896,50
-2.129167,113.4909,50
-2.1375,113.4915,55
-0.9291667,113.4358,254
-1.3375,113.4517,62
-1.345833,113.4521,53
-1.3625,113.4529,50
-1.370833,113.4533,52
-1.379167,113.4537,51
-1.5125,113.4604,59
-1.5375,113.4617,50
-1.845833,113.4797,94
-1.854167,113.4802,99
-1.995833,113.4897,51
-1.370833,113.4616,52
-1.379167,113.462,51
-1.504167,113.4683,51
-1.5125,113.4687,52
-1.845833,113.4881,254
-1.870833,113.4897,254
-2.104167,113.5057,50
-2.229167,113.5151,50
-2.2375,113.5157,52
-0.9375,113.4527,254
-0.9458333,113.453,254
-1.354167,113.4692,67
-1.3875,113.4708,51
-1.495833,113.4762,54
-1.504167,113.4766,51
-1.845833,113.4964,61
-1.854167,113.4969,254
-2.0125,113.5075,51
-2.170833,113.519,254
-2.2375,113.5241,56
-2.245833,113.5247,50
-2.254167,113.5253,51
-2.2625,113.526,51
-2.5125,113.5467,254
-1.345833,113.4771,50
-1.354167,113.4775,51
-1.3875,113.4791,64
-1.395833,113.4795,58
-2.2375,113.5324,51
-2.245833,113.533,52
-2.254167,113.5337,52
-2.2625,113.5343,61
-2.270833,113.535,54
-2.5375,113.5572,50
-1.504167,113.4933,52
-1.5625,113.4964,58
-1.570833,113.4968,58
-2.2625,113.5427,52
-2.270833,113.5433,50
-2.470833,113.5597,56
-2.529167,113.5648,254
-2.5375,113.5655,254
-2.545833,113.5663,254
-2.554167,113.567,79
-8.170834,114.6177,254
-1.504167,113.5016,50
-1.579167,113.5056,53
-1.5875,113.5061,254
-1.604167,113.507,50
-1.6125,113.5074,50
-2.054167,113.5355,66
-2.0625,113.5361,53
-2.529167,113.5731,254
-2.5375,113.5739,254
-2.545833,113.5746,254
-2.554167,113.5753,254
-2.5625,113.5761,75
-1.395833,113.5045,50
-1.6125,113.5158,52
-1.620833,113.5163,50
-1.895833,113.533,57
-1.995833,113.5397,50
-2.004167,113.5403,50
-2.029167,113.542,50
-2.0375,113.5426,62
-2.045833,113.5432,57
-2.054167,113.5438,59
-2.529167,113.5815,71
-2.5375,113.5822,254
-2.545833,113.5829,254
-2.554167,113.5837,254
-2.5625,113.5844,254
-1.3875,113.5125,51
-1.6125,113.5241,51
-1.8875,113.5408,53
-1.895833,113.5413,58
-1.904167,113.5419,53
-1.995833,113.548,50
-2.0125,113.5492,51
-2.0375,113.551,59
-2.045833,113.5515,53
-2.054167,113.5521,50
-2.220833,113.5645,254
-2.229167,113.5651,254
-2.5375,113.5905,254
-2.545833,113.5913,254
-2.554167,113.592,254
-2.5625,113.5928,69
-1.329167,113.518,254
-1.3875,113.5208,56
-1.995833,113.5564,57
-2.045833,113.5599,52
-2.229167,113.5734,254
-3.145833,113.6588,50
-0.7791666,113.5063,254
-1.395833,113.5295,65
-3.120833,113.6644,50
-3.129167,113.6653,60
-3.1375,113.6662,57
-1.695833,113.5539,254
-1.704167,113.5544,50
-1.879167,113.5652,254
-2.5375,113.6156,51
-2.545833,113.6163,55
-3.120833,113.6728,59
-1.620833,113.5579,254
-1.695833,113.5622,54
-1.704167,113.5627,52
-1.895833,113.5747,254
-1.920833,113.5763,51
-2.5375,113.6239,54
-1.670833,113.5691,57
-1.679167,113.5696,51
-1.6875,113.5701,55
-1.695833,113.5706,51
-1.8875,113.5825,254
-1.904167,113.5836,254
-1.9125,113.5841,51
-1.920833,113.5847,50
-1.929167,113.5852,50
-2.5375,113.6323,254
-1.670833,113.5775,55
-1.679167,113.5779,53
-1.6875,113.5784,52
-1.695833,113.5789,50
-1.904167,113.5919,50
-1.9125,113.5924,56
-1.920833,113.593,50
-1.929167,113.5936,50
-2.8375,113.6685,50
-2.845833,113.6693,53
-2.854167,113.6702,50
-3.1625,113.7023,55
-3.404167,113.7298,254
-1.670833,113.5858,53
-1.679167,113.5863,54
-1.6875,113.5868,50
-1.9375,113.6024,53
-2.479167,113.6439,59
-2.4875,113.6446,50
-2.529167,113.6482,50
-2.854167,113.6785,51
