lat,lon,prob201108
.4541667,100.649,100
.4458333,100.6489,100
.4375,100.6488,100
.3875,100.6481,100
.3791667,100.648,100
.3708333,100.6479,100
.3625,100.6479,100
.3541667,100.6478,100
.3375,100.6476,100
.3041667,100.6473,100
.2958333,100.6472,100
.2875,100.6471,100
.2791667,100.647,100
.2708333,100.647,100
.2625,100.6469,100
.2541667,100.6468,100
.2458333,100.6468,100
.2375,100.6467,100
.2291667,100.6466,100
.2208333,100.6466,100
.2125,100.6465,100
.2041667,100.6465,100
.1958333,100.6464,100
.1875,100.6464,100
.1625,100.6462,100
.1541667,100.6462,100
.1041667,100.646,100
.0791667,100.6459,100
.0708333,100.6459,100
.0625,100.6459,100
.0541667,100.6459,100
.0458333,100.6459,100
.0375,100.6459,100
.0291667,100.6458,100
.0208333,100.6458,100
.0125,100.6458,100
.0041667,100.6458,100
1.404167,100.6844,100
1.395833,100.684,100
1.3875,100.6837,100
1.379167,100.6833,100
1.370833,100.683,100
1.3625,100.6826,100
1.354167,100.6823,100
1.345833,100.6819,100
1.3375,100.6816,100
1.329167,100.6813,100
1.279167,100.6793,100
1.270833,100.6789,100
1.2625,100.6786,100
1.254167,100.6783,100
1.245833,100.678,100
1.2375,100.6777,100
1.229167,100.6773,100
1.220833,100.677,100
1.2125,100.6767,100
1.204167,100.6764,100
1.195833,100.6761,100
1.1875,100.6758,100
1.1375,100.674,100
1.129167,100.6737,100
1.120833,100.6734,100
1.1125,100.6731,100
1.095833,100.6726,100
1.0875,100.6723,100
1.054167,100.6712,100
1.0125,100.6699,100
1.004167,100.6696,100
.9291667,100.6674,100
.9208333,100.6672,100
.9125,100.6669,100
.9041666,100.6667,100
.8958333,100.6665,100
.8875,100.6662,100
.8791667,100.666,100
.8708333,100.6658,100
.8625,100.6656,100
.7958333,100.6639,100
.7875,100.6637,100
.7791666,100.6635,100
.7708333,100.6633,100
.7625,100.6631,100
.7541667,100.6629,100
.7458333,100.6627,100
.7375,100.6625,100
.7291667,100.6623,100
.7208334,100.6621,100
.6791667,100.6612,100
.6708333,100.6611,100
.6625,100.6609,100
.6541666,100.6607,100
.6458333,100.6606,100
.6375,100.6604,100
.6291667,100.6602,100
.6208333,100.6601,100
.6125,100.6599,100
.6041667,100.6598,100
.5708333,100.6592,100
.5625,100.659,100
.5208333,100.6583,100
.5125,100.6582,100
.5041667,100.6581,100
.4958333,100.6579,100
.4875,100.6578,100
.4791667,100.6577,100
.4708333,100.6576,100
.4625,100.6574,100
.4541667,100.6573,100
.4458333,100.6572,100
.4375,100.6571,100
.4291667,100.657,100
.4208333,100.6569,100
.3958333,100.6566,100
.3875,100.6565,100
.3791667,100.6564,100
.3708333,100.6563,100
.3625,100.6562,100
.3541667,100.6561,100
.3291667,100.6558,100
.2875,100.6554,100
.2791667,100.6554,100
.2708333,100.6553,100
.2625,100.6552,100
.2541667,100.6552,100
.2458333,100.6551,100
.2375,100.655,100
.2291667,100.655,100
.2208333,100.6549,100
.2125,100.6549,100
.2041667,100.6548,100
.1958333,100.6548,100
.1875,100.6547,100
.1791667,100.6547,100
.1708333,100.6546,100
.1458333,100.6545,100
.1041667,100.6543,100
.0791667,100.6543,100
.0708333,100.6542,100
.0625,100.6542,100
.0541667,100.6542,100
.0458333,100.6542,100
.0375,100.6542,100
.0291667,100.6542,100
.0208333,100.6542,100
.0125,100.6542,100
.0041667,100.6542,100
1.404167,100.6927,100
1.395833,100.6924,100
1.3875,100.692,100
1.379167,100.6917,100
1.370833,100.6913,100
1.354167,100.6906,100
1.345833,100.6903,100
1.3375,100.6899,100
1.304167,100.6886,100
1.279167,100.6876,100
1.270833,100.6873,100
1.2625,100.6869,100
1.254167,100.6866,100
1.245833,100.6863,100
1.2375,100.686,100
1.229167,100.6857,100
1.204167,100.6847,100
1.195833,100.6844,100
1.1875,100.6841,100
1.145833,100.6826,100
1.1375,100.6823,100
1.129167,100.6821,100
1.120833,100.6818,100
1.1125,100.6815,100
1.104167,100.6812,100
1.095833,100.6809,100
1.0875,100.6806,100
1.0125,100.6782,100
.9458333,100.6762,100
.9375,100.676,100
.9291667,100.6757,100
.9208333,100.6755,100
.9125,100.6753,100
.9041666,100.675,100
.8958333,100.6748,100
.8875,100.6746,100
.8791667,100.6744,100
.8708333,100.6741,100
.8625,100.6739,100
.7958333,100.6722,100
.7875,100.672,100
.7791666,100.6718,100
.7708333,100.6716,100
.7625,100.6714,100
.7541667,100.6712,100
.7458333,100.671,100
.7375,100.6708,100
.7291667,100.6707,100
.6875,100.6697,100
.6791667,100.6696,100
.6708333,100.6694,100
.6625,100.6692,100
.6541666,100.6691,100
.6458333,100.6689,100
.6375,100.6687,100
.6291667,100.6686,100
.6208333,100.6684,100
.6041667,100.6681,100
.5708333,100.6675,100
.5625,100.6674,100
.4958333,100.6663,100
.4875,100.6661,100
.4791667,100.666,100
.4708333,100.6659,100
.4625,100.6658,100
.4541667,100.6657,100
.4208333,100.6652,100
.4125,100.6651,100
.4041667,100.665,100
.3708333,100.6646,100
.3291667,100.6642,100
.2708333,100.6636,100
.2625,100.6636,100
.2541667,100.6635,100
.2458333,100.6634,100
.2375,100.6634,100
.2291667,100.6633,100
.2125,100.6632,100
.2041667,100.6631,100
.1958333,100.6631,100
.1875,100.663,100
.1791667,100.663,100
.1708333,100.6629,100
.1458333,100.6628,100
.1375,100.6628,100
.1041667,100.6627,100
.0958333,100.6626,100
.0708333,100.6626,100
.0625,100.6626,100
.0541667,100.6625,100
.0458333,100.6625,100
.0375,100.6625,100
.0291667,100.6625,100
.0125,100.6625,100
.0041667,100.6625,100
1.395833,100.7007,100
1.3875,100.7004,100
1.370833,100.6997,100
1.3625,100.6993,100
1.354167,100.699,100
1.320833,100.6976,100
1.3125,100.6973,100
1.304167,100.6969,100
1.295833,100.6966,100
1.2875,100.6963,100
1.279167,100.6959,100
1.270833,100.6956,100
1.2625,100.6953,100
1.2375,100.6943,100
1.220833,100.6937,100
1.2125,100.6934,100
1.1875,100.6925,100
1.179167,100.6922,100
1.145833,100.691,100
1.1375,100.6907,100
1.129167,100.6904,100
1.120833,100.6901,100
1.1125,100.6898,100
1.104167,100.6895,100
1.095833,100.6892,100
1.0875,100.689,100
.9458333,100.6846,100
.9375,100.6843,100
.9291667,100.6841,100
.9208333,100.6838,100
.9125,100.6836,100
.9041666,100.6834,100
.8958333,100.6831,100
.8875,100.6829,100
.8625,100.6822,100
.8125,100.681,100
.7958333,100.6805,100
.7875,100.6803,100
.7791666,100.6801,100
.7708333,100.6799,100
.7625,100.6797,100
.7375,100.6792,100
.7291667,100.679,100
.6875,100.6781,100
.6791667,100.6779,100
.6708333,100.6777,100
.6625,100.6776,100
.6541666,100.6774,100
.6458333,100.6772,100
.6375,100.6771,100
.6291667,100.6769,100
.6208333,100.6767,100
.6125,100.6766,100
.5625,100.6757,100
.4875,100.6745,100
.4791667,100.6744,100
.4708333,100.6742,100
.4625,100.6741,100
.4541667,100.674,100
.4208333,100.6735,100
.4125,100.6734,100
.4041667,100.6733,100
.2708333,100.672,100
.2625,100.6719,100
.2541667,100.6718,100
.2458333,100.6718,100
.2125,100.6715,100
.2041667,100.6715,100
.1958333,100.6714,100
.1875,100.6714,100
.1791667,100.6713,100
.1708333,100.6713,100
.1625,100.6712,100
.1541667,100.6712,100
.1375,100.6711,100
.0625,100.6709,100
.0458333,100.6709,100
.0375,100.6709,100
.0291667,100.6708,100
.0208333,100.6708,100
.0125,100.6708,100
.0041667,100.6708,100
1.6125,100.7191,100
1.4125,100.7098,100
1.404167,100.7094,100
1.395833,100.7091,100
1.3625,100.7076,100
1.345833,100.7069,100
1.3375,100.7066,100
1.329167,100.7063,100
1.320833,100.7059,100
1.3125,100.7056,100
1.304167,100.7053,100
1.295833,100.7049,100
1.2875,100.7046,100
1.279167,100.7043,100
1.270833,100.7039,100
1.2625,100.7036,100
1.254167,100.7033,100
1.245833,100.703,100
1.229167,100.7023,100
1.220833,100.702,100
1.2125,100.7017,100
1.204167,100.7014,100
1.195833,100.7011,100
1.1875,100.7008,100
1.1625,100.6999,100
1.154167,100.6996,100
1.145833,100.6993,100
1.1375,100.699,100
1.129167,100.6987,100
1.120833,100.6984,100
1.1125,100.6982,100
1.104167,100.6979,100
1.095833,100.6976,100
1.0875,100.6973,100
.9458333,100.6929,100
.9375,100.6926,100
.9291667,100.6924,100
.9208333,100.6922,100
.9125,100.6919,100
.9041666,100.6917,100
.8958333,100.6915,100
.8125,100.6893,100
.7958333,100.6889,100
.7875,100.6887,100
.7791666,100.6885,100
.7708333,100.6883,100
.7625,100.6881,100
.7375,100.6875,100
.7291667,100.6873,100
.7208334,100.6871,100
.7125,100.687,100
.7041667,100.6868,100
.6958333,100.6866,100
.6791667,100.6862,100
.6708333,100.6861,100
.6625,100.6859,100
.6541666,100.6857,100
.6458333,100.6856,100
.6375,100.6854,100
.6291667,100.6852,100
.6208333,100.6851,100
.6125,100.6849,100
.6041667,100.6848,100
.4875,100.6828,100
.4791667,100.6827,100
.4708333,100.6826,100
.4291667,100.682,100
.4125,100.6818,100
.4041667,100.6817,100
.3958333,100.6816,100
.3208333,100.6807,100
.2541667,100.6802,100
.2041667,100.6798,100
.1958333,100.6798,100
.1875,100.6797,100
.1708333,100.6796,100
.1625,100.6796,100
.1541667,100.6795,100
.1458333,100.6795,100
.1375,100.6795,100
.1291667,100.6794,100
.1208333,100.6794,100
.0375,100.6792,100
.0208333,100.6792,100
.0125,100.6792,100
.0041667,100.6792,100
1.545833,100.7242,100
1.4125,100.7181,100
1.404167,100.7177,100
1.395833,100.7174,100
1.3875,100.717,100
1.379167,100.7167,100
1.370833,100.7163,100
1.354167,100.7156,100
1.345833,100.7153,100
1.3375,100.7149,100
1.329167,100.7146,100
1.320833,100.7143,100
1.3125,100.7139,100
1.304167,100.7136,100
1.295833,100.7133,100
1.2875,100.7129,100
1.279167,100.7126,100
1.270833,100.7123,100
1.2625,100.712,100
1.254167,100.7116,100
1.245833,100.7113,100
1.2375,100.711,100
1.229167,100.7107,100
1.220833,100.7104,100
1.2125,100.7101,100
1.204167,100.7097,100
1.195833,100.7094,100
1.179167,100.7088,100
1.1625,100.7082,100
1.154167,100.7079,100
1.145833,100.7076,100
1.1375,100.7073,100
1.129167,100.7071,100
1.120833,100.7068,100
1.1125,100.7065,100
1.104167,100.7062,100
1.095833,100.7059,100
1.0875,100.7056,100
.9791667,100.7022,100
.9708334,100.702,100
.9625,100.7017,100
.9541667,100.7015,100
.9458333,100.7012,100
.9291667,100.7007,100
.9208333,100.7005,100
.8125,100.6976,100
.7958333,100.6972,100
.7875,100.697,100
.7791666,100.6968,100
.7708333,100.6966,100
.7625,100.6964,100
.7541667,100.6962,100
.7375,100.6958,100
.7291667,100.6957,100
.7208334,100.6955,100
.7125,100.6953,100
.7041667,100.6951,100
.6875,100.6947,100
.6791667,100.6946,100
.6708333,100.6944,100
.6625,100.6942,100
.6541666,100.6941,100
.6458333,100.6939,100
.6375,100.6937,100
.6291667,100.6936,100
.6208333,100.6934,100
.5875,100.6928,100
.5791667,100.6926,100
.4875,100.6911,100
.4791667,100.691,100
.4375,100.6904,100
.4291667,100.6903,100
.4125,100.6901,100
.4041667,100.69,100
.3958333,100.6899,100
.3875,100.6898,100
.2541667,100.6885,100
.2041667,100.6881,100
.1958333,100.6881,100
.1875,100.688,100
.1791667,100.688,100
.1708333,100.688,100
.1625,100.6879,100
.1541667,100.6879,100
.1458333,100.6878,100
.1375,100.6878,100
.1291667,100.6878,100
.1208333,100.6877,100
.0875,100.6876,100
.0708333,100.6876,100
.0375,100.6875,100
.0041667,100.6875,100
1.570833,100.7337,100
1.5625,100.7333,100
1.554167,100.7329,100
1.545833,100.7325,100
1.5125,100.7309,100
1.395833,100.7257,100
1.3875,100.7254,100
1.379167,100.725,100
1.370833,100.7247,100
1.3625,100.7243,100
1.354167,100.724,100
1.345833,100.7236,100
1.3375,100.7233,100
1.329167,100.7229,100
1.320833,100.7226,100
1.3125,100.7223,100
1.304167,100.7219,100
1.295833,100.7216,100
1.2875,100.7213,100
1.279167,100.7209,100
1.270833,100.7206,100
1.2625,100.7203,100
1.254167,100.72,100
1.245833,100.7196,100
1.2375,100.7193,100
1.229167,100.719,100
1.220833,100.7187,100
1.2125,100.7184,100
1.204167,100.7181,100
1.195833,100.7178,100
1.1875,100.7175,100
1.179167,100.7172,100
1.170833,100.7169,100
1.1625,100.7166,100
1.154167,100.7163,100
1.145833,100.716,100
1.1375,100.7157,100
1.129167,100.7154,100
1.120833,100.7151,100
1.1125,100.7148,100
1.104167,100.7145,100
1.095833,100.7143,100
1.070833,100.7134,100
1.0625,100.7132,100
.9625,100.71,100
.9041666,100.7084,100
.8625,100.7072,100
.8541667,100.707,100
.8291667,100.7064,100
.7875,100.7053,100
.7791666,100.7051,100
.7708333,100.7049,100
.7625,100.7048,100
.7541667,100.7046,100
.7375,100.7042,100
.7291667,100.704,100
.7208334,100.7038,100
.7125,100.7036,100
.7041667,100.7034,100
.6708333,100.7027,100
.6625,100.7026,100
.6541666,100.7024,100
.6458333,100.7022,100
.6375,100.7021,100
.6291667,100.7019,100
.6208333,100.7017,100
.6125,100.7016,100
.6041667,100.7014,100
.5958334,100.7013,100
.5875,100.7011,100
.5791667,100.701,100
.5375,100.7003,100
.4791667,100.6994,100
.4291667,100.6987,100
.4208333,100.6985,100
.4125,100.6984,100
.4041667,100.6983,100
.3958333,100.6982,100
.3875,100.6981,100
.2541667,100.6968,100
.2125,100.6965,100
.2041667,100.6965,100
.1958333,100.6964,100
.1875,100.6964,100
.1791667,100.6963,100
.1708333,100.6963,100
.1625,100.6962,100
.1541667,100.6962,100
.1458333,100.6962,100
.1375,100.6961,100
.1291667,100.6961,100
.1208333,100.6961,100
.1125,100.696,100
.0458333,100.6959,100
1.6125,100.7441,100
1.604167,100.7437,100
1.595833,100.7432,100
1.529167,100.74,100
1.5125,100.7393,100
1.395833,100.7341,100
1.3875,100.7337,100
1.379167,100.7333,100
1.370833,100.733,100
1.3625,100.7327,100
1.354167,100.7323,100
1.345833,100.732,100
1.3375,100.7316,100
1.329167,100.7313,100
1.320833,100.7309,100
1.3125,100.7306,100
1.304167,100.7303,100
1.295833,100.7299,100
1.2875,100.7296,100
1.279167,100.7293,100
1.270833,100.7289,100
1.2625,100.7286,100
1.254167,100.7283,100
1.245833,100.728,100
1.2375,100.7277,100
1.229167,100.7273,100
1.220833,100.727,100
1.2125,100.7267,100
1.204167,100.7264,100
1.195833,100.7261,100
1.1875,100.7258,100
1.179167,100.7255,100
1.170833,100.7252,100
1.1625,100.7249,100
1.154167,100.7246,100
1.145833,100.7243,100
1.1375,100.724,100
1.129167,100.7237,100
1.1125,100.7232,100
1.104167,100.7229,100
1.045833,100.7209,100
1.020833,100.7202,100
1.004167,100.7196,100
.9958333,100.7194,100
.9875,100.7191,100
.9791667,100.7189,100
.9125,100.7169,100
.9041666,100.7167,100
.8958333,100.7165,100
.8625,100.7156,100
.8541667,100.7154,100
.8375,100.7149,100
.8291667,100.7147,100
.8208333,100.7145,100
.7791666,100.7135,100
.7708333,100.7133,100
.7625,100.7131,100
.7541667,100.7129,100
.7458333,100.7127,100
.7375,100.7125,100
.7291667,100.7123,100
.7208334,100.7121,100
.7125,100.712,100
.7041667,100.7118,100
.6958333,100.7116,100
.6708333,100.7111,100
.6625,100.7109,100
.6541666,100.7107,100
.6458333,100.7106,100
.6041667,100.7098,100
.5958334,100.7096,100
.5875,100.7095,100
.5791667,100.7093,100
.5708333,100.7092,100
.5041667,100.7081,100
.4791667,100.7077,100
.4375,100.7071,100
.4291667,100.707,100
.4208333,100.7069,100
.4125,100.7068,100
.4041667,100.7067,100
.3958333,100.7066,100
.3875,100.7065,100
.3208333,100.7057,100
.2375,100.705,100
.2291667,100.705,100
.2208333,100.7049,100
.2125,100.7049,100
.2041667,100.7048,100
.1958333,100.7048,100
.1875,100.7047,100
.1791667,100.7047,100
.1708333,100.7046,100
.1625,100.7046,100
.1541667,100.7045,100
.1375,100.7045,100
.1291667,100.7044,100
.1208333,100.7044,100
.1125,100.7044,100
.0708333,100.7042,100
.0625,100.7042,100
1.529167,100.7484,100
1.404167,100.7428,100
1.395833,100.7424,100
1.3875,100.742,100
1.379167,100.7417,100
1.370833,100.7413,100
1.3625,100.741,100
1.354167,100.7406,100
1.345833,100.7403,100
1.3375,100.7399,100
1.329167,100.7396,100
1.320833,100.7393,100
1.3125,100.7389,100
1.304167,100.7386,100
1.295833,100.7383,100
1.2875,100.7379,100
1.279167,100.7376,100
1.270833,100.7373,100
1.2625,100.737,100
1.254167,100.7366,100
1.245833,100.7363,100
1.2375,100.736,100
1.229167,100.7357,100
1.220833,100.7354,100
1.2125,100.7351,100
1.204167,100.7347,100
1.195833,100.7344,100
1.1875,100.7341,100
1.179167,100.7338,100
1.170833,100.7335,100
1.1625,100.7332,100
1.154167,100.7329,100
1.145833,100.7326,100
1.1375,100.7324,100
1.095833,100.7309,100
1.0875,100.7306,100
1.079167,100.7304,100
1.045833,100.7293,100
1.0375,100.729,100
1.0125,100.7282,100
.9958333,100.7277,100
.9875,100.7275,100
.9791667,100.7272,100
.9291667,100.7257,100
.9208333,100.7255,100
.9125,100.7253,100
.9041666,100.725,100
.8958333,100.7248,100
.8625,100.7239,100
.8541667,100.7237,100
.8375,100.7233,100
.8291667,100.723,100
.8208333,100.7228,100
.7708333,100.7216,100
.7625,100.7214,100
.7458333,100.721,100
.7375,100.7208,100
.7041667,100.7201,100
.6958333,100.7199,100
.6875,100.7197,100
.6791667,100.7196,100
.6708333,100.7194,100
.6625,100.7192,100
.6541666,100.7191,100
.6041667,100.7181,100
.5958334,100.7179,100
.5875,100.7178,100
.5791667,100.7176,100
.5708333,100.7175,100
.4375,100.7154,100
.4291667,100.7153,100
.4208333,100.7152,100
.4125,100.7151,100
.4041667,100.715,100
.3958333,100.7149,100
.3875,100.7148,100
.3125,100.714,100
.2458333,100.7134,100
.2375,100.7134,100
.2291667,100.7133,100
.2208333,100.7132,100
.2125,100.7132,100
.2041667,100.7131,100
.1958333,100.7131,100
.1875,100.713,100
.1791667,100.713,100
.1708333,100.7129,100
.1625,100.7129,100
.1541667,100.7129,100
.1375,100.7128,100
.1291667,100.7128,100
.1208333,100.7127,100
.1125,100.7127,100
.0791667,100.7126,100
.0708333,100.7126,100
.0541667,100.7125,100
1.529167,100.7567,100
1.4125,100.7514,100
1.404167,100.7511,100
1.395833,100.7507,100
1.3875,100.7504,100
1.379167,100.75,100
1.370833,100.7497,100
1.3625,100.7493,100
1.354167,100.749,100
1.345833,100.7486,100
1.3375,100.7483,100
1.329167,100.7479,100
1.320833,100.7476,100
1.3125,100.7473,100
1.304167,100.7469,100
1.295833,100.7466,100
1.2875,100.7463,100
1.279167,100.7459,100
1.270833,100.7456,100
1.2625,100.7453,100
1.254167,100.745,100
1.245833,100.7447,100
1.2375,100.7443,100
1.229167,100.744,100
1.220833,100.7437,100
1.2125,100.7434,100
1.204167,100.7431,100
1.195833,100.7428,100
1.1875,100.7425,100
1.179167,100.7422,100
1.170833,100.7419,100
1.1625,100.7416,100
1.154167,100.7413,100
1.145833,100.741,100
1.120833,100.7401,100
1.1125,100.7398,100
1.104167,100.7395,100
1.095833,100.7393,100
1.0875,100.739,100
1.079167,100.7387,100
1.054167,100.7379,100
1.045833,100.7376,100
1.029167,100.7371,100
1.004167,100.7363,100
.9958333,100.736,100
.9875,100.7358,100
.9541667,100.7348,100
.9458333,100.7346,100
.9375,100.7343,100
.9291667,100.7341,100
.9208333,100.7338,100
.9125,100.7336,100
.9041666,100.7334,100
.8958333,100.7331,100
.8875,100.7329,100
.8625,100.7322,100
.8541667,100.732,100
.8291667,100.7314,100
.8208333,100.7312,100
.7708333,100.7299,100
.7625,100.7298,100
.7541667,100.7296,100
.7458333,100.7294,100
.6958333,100.7283,100
.6875,100.7281,100
.6791667,100.7279,100
.6541666,100.7274,100
.5875,100.7261,100
.5041667,100.7247,100
.4958333,100.7246,100
.4458333,100.7239,100
.4208333,100.7235,100
.4125,100.7234,100
.3875,100.7231,100
.3791667,100.723,100
.2375,100.7217,100
.2291667,100.7216,100
.2208333,100.7216,100
.2125,100.7215,100
.2041667,100.7215,100
.1958333,100.7214,100
.1875,100.7214,100
.1791667,100.7213,100
.1708333,100.7213,100
.1625,100.7212,100
.1541667,100.7212,100
.1458333,100.7212,100
.1375,100.7211,100
.1041667,100.721,100
1.420833,100.7601,100
1.4125,100.7598,100
1.404167,100.7594,100
1.395833,100.7591,100
1.3875,100.7587,100
1.379167,100.7584,100
1.370833,100.758,100
1.3625,100.7577,100
1.354167,100.7573,100
1.345833,100.757,100
1.3375,100.7566,100
1.329167,100.7563,100
1.320833,100.7559,100
1.3125,100.7556,100
1.304167,100.7553,100
1.295833,100.7549,100
1.2875,100.7546,100
1.279167,100.7543,100
1.270833,100.754,100
1.2625,100.7536,100
1.254167,100.7533,100
1.245833,100.753,100
1.2375,100.7527,100
1.229167,100.7523,100
1.220833,100.752,100
1.2125,100.7517,100
1.204167,100.7514,100
1.195833,100.7511,100
1.1875,100.7508,100
1.179167,100.7505,100
1.170833,100.7502,100
1.1625,100.7499,100
1.154167,100.7496,100
1.145833,100.7493,100
1.120833,100.7484,100
1.1125,100.7482,100
1.104167,100.7479,100
1.095833,100.7476,100
1.0875,100.7473,100
1.079167,100.747,100
1.070833,100.7468,100
1.0625,100.7465,100
1.054167,100.7462,100
1.045833,100.7459,100
1.0375,100.7457,100
.9708334,100.7436,100
.9625,100.7434,100
.9541667,100.7431,100
.9458333,100.7429,100
.9375,100.7427,100
.9291667,100.7424,100
.9208333,100.7422,100
.9125,100.7419,100
.9041666,100.7417,100
.8958333,100.7415,100
.8875,100.7412,100
.8791667,100.741,100
.8708333,100.7408,100
.8291667,100.7397,100
.8208333,100.7395,100
.7541667,100.7379,100
.7458333,100.7377,100
.7375,100.7375,100
.7041667,100.7368,100
.6791667,100.7362,100
.6708333,100.7361,100
