lat,lon,prob201107,prob201108
-.6625,101.2026,101,101
-.6708333,101.2028,101,101
-.6958333,101.2033,101,101
-.7041667,101.2035,101,101
-.7125,101.2037,101,101
-.7208334,101.2038,101,101
-.7291667,101.204,101,101
-.7375,101.2042,101,101
-.7458333,101.2044,101,101
-.7541667,101.2046,101,101
-.7625,101.2048,101,101
-.7708333,101.205,101,101
-.7791666,101.2052,101,101
-.8041667,101.2058,101,101
-.8125,101.206,101,101
-.0958333,101.2043,103,103
-.1041667,101.2043,103,103
-.1125,101.2044,103,103
-.1208333,101.2044,103,103
-.1291667,101.2044,103,103
-.1375,101.2045,103,103
-.1458333,101.2045,103,103
-.1541667,101.2045,103,103
-.1625,101.2046,86,86
-.1708333,101.2046,80,80
-.1791667,101.2047,101,101
-.1875,101.2047,101,101
-.1958333,101.2048,101,101
-.2041667,101.2048,101,101
-.2125,101.2049,101,101
-.2208333,101.2049,101,101
-.2291667,101.205,101,101
-.2375,101.205,101,101
-.2458333,101.2051,101,101
-.2541667,101.2052,101,101
-.2625,101.2052,101,101
-.2708333,101.2053,101,101
-.2791667,101.2054,101,101
-.2875,101.2054,101,101
-.2958333,101.2055,101,101
-.3041667,101.2056,101,101
-.3125,101.2057,101,101
-.3208333,101.2058,101,101
-.3291667,101.2058,101,101
-.3375,101.2059,101,101
-.3458333,101.206,84,84
-.3541667,101.2061,99,99
-.3791667,101.2064,101,101
-.3958333,101.2066,101,101
-.4041667,101.2067,101,101
-.4125,101.2068,101,101
-.4208333,101.2069,101,101
-.4291667,101.207,101,101
-.4375,101.2071,101,101
-.4458333,101.2072,101,101
-.4541667,101.2073,101,101
-.4625,101.2075,101,101
-.4708333,101.2076,101,101
-.4791667,101.2077,101,101
-.4875,101.2078,101,101
-.4958333,101.208,101,101
-.5041667,101.2081,101,101
-.5125,101.2082,101,101
-.5208333,101.2084,101,101
-.5291666,101.2085,101,101
-.5375,101.2086,101,101
-.5458333,101.2088,101,101
-.5541667,101.2089,101,101
-.5625,101.209,101,101
-.5708333,101.2092,101,101
-.5791667,101.2093,101,101
-.5875,101.2095,101,101
-.5958334,101.2096,101,101
-.6041667,101.2098,101,101
-.6125,101.21,101,101
-.6208333,101.2101,101,101
-.6291667,101.2103,101,101
-.6375,101.2104,101,101
-.6458333,101.2106,101,101
-.6541666,101.2108,53,53
-.6625,101.2109,101,101
-.6708333,101.2111,101,101
-.6791667,101.2113,101,101
-.7041667,101.2118,101,101
-.7208334,101.2122,101,101
-.7291667,101.2124,101,101
-.7375,101.2126,101,101
-.7458333,101.2127,101,101
-.7541667,101.2129,101,101
-.7625,101.2131,101,101
-.7708333,101.2133,101,101
-.8041667,101.2141,101,101
-.8125,101.2143,101,101
-.0125,101.2125,101,101
-.0875,101.2126,103,103
-.0958333,101.2126,103,103
-.1041667,101.2127,103,103
-.1125,101.2127,103,103
-.1208333,101.2127,103,103
-.1291667,101.2128,103,103
-.1375,101.2128,103,103
-.1458333,101.2128,103,103
-.1541667,101.2129,103,103
-.1625,101.2129,103,103
-.1708333,101.213,101,101
-.1791667,101.213,101,101
-.1875,101.213,101,101
-.1958333,101.2131,101,101
-.2041667,101.2131,101,101
-.2125,101.2132,101,101
-.2208333,101.2132,101,101
-.2291667,101.2133,101,101
-.2375,101.2134,101,101
-.2458333,101.2134,101,101
-.2541667,101.2135,101,101
-.2625,101.2136,101,101
-.2708333,101.2136,101,101
-.2791667,101.2137,101,101
-.2875,101.2138,101,101
-.2958333,101.2139,101,101
-.3041667,101.2139,101,101
-.3125,101.214,101,101
-.3208333,101.2141,101,101
-.3291667,101.2142,101,101
-.3375,101.2143,101,101
-.3458333,101.2143,103,103
-.3541667,101.2144,103,103
-.3625,101.2145,68,68
-.3875,101.2148,101,101
-.3958333,101.2149,101,101
-.4041667,101.215,101,101
-.4125,101.2151,101,101
-.4208333,101.2152,101,101
-.4291667,101.2153,101,101
-.4375,101.2155,101,101
-.4458333,101.2156,101,101
-.4541667,101.2157,101,101
-.4625,101.2158,101,101
-.4708333,101.2159,101,101
-.4791667,101.216,101,101
-.4875,101.2162,101,101
-.4958333,101.2163,101,101
-.5041667,101.2164,101,101
-.5125,101.2166,101,101
-.5208333,101.2167,101,101
-.5291666,101.2168,101,101
-.5375,101.217,101,101
-.5458333,101.2171,101,101
-.5541667,101.2172,101,101
-.5625,101.2174,101,101
-.5791667,101.2177,101,101
-.5875,101.2178,101,101
-.5958334,101.218,101,101
-.6041667,101.2181,101,101
-.6125,101.2183,101,101
-.6208333,101.2184,101,101
-.6291667,101.2186,101,101
-.6375,101.2188,101,101
-.6458333,101.2189,101,101
-.6541666,101.2191,101,101
-.6625,101.2193,101,101
-.6791667,101.2196,101,101
-.7291667,101.2207,101,101
-.7375,101.2209,101,101
-.7458333,101.2211,101,101
-.7541667,101.2213,101,101
-.7625,101.2215,101,101
-.7708333,101.2217,101,101
-.7791666,101.2219,101,101
-.7875,101.2221,101,101
-.7958333,101.2223,101,101
-.8125,101.2227,101,101
-.0041667,101.2208,103,103
-.0791667,101.2209,103,103
-.0875,101.221,103,103
-.0958333,101.221,103,103
-.1041667,101.221,103,103
-.1125,101.221,103,103
-.1208333,101.2211,103,103
-.1291667,101.2211,103,103
-.1375,101.2211,103,103
-.1541667,101.2212,103,103
-.1625,101.2212,96,96
-.1791667,101.2213,101,101
-.1875,101.2214,103,103
-.1958333,101.2214,103,103
-.2041667,101.2215,101,101
-.2125,101.2215,101,101
-.2208333,101.2216,101,101
-.2291667,101.2216,101,101
-.2375,101.2217,101,101
-.2458333,101.2218,101,101
-.2541667,101.2218,101,101
-.2625,101.2219,101,101
-.2708333,101.222,101,101
-.2791667,101.222,101,101
-.2875,101.2221,101,101
-.2958333,101.2222,101,101
-.3041667,101.2223,101,101
-.3125,101.2223,101,101
-.3208333,101.2224,101,101
-.3291667,101.2225,101,101
-.3375,101.2226,101,101
-.3458333,101.2227,103,103
-.3541667,101.2228,103,103
-.3625,101.2229,103,103
-.3708333,101.223,101,101
-.3791667,101.2231,101,101
-.3875,101.2231,101,101
-.4041667,101.2234,101,101
-.4125,101.2235,101,101
-.4208333,101.2236,101,101
-.4291667,101.2237,101,101
-.4375,101.2238,101,101
-.4458333,101.2239,101,101
-.4541667,101.224,101,101
-.4625,101.2241,101,101
-.4708333,101.2243,101,101
-.4791667,101.2244,101,101
-.4875,101.2245,101,101
-.5125,101.2249,101,101
-.5208333,101.225,101,101
-.5291666,101.2252,101,101
-.5375,101.2253,101,101
-.5458333,101.2254,101,101
-.5541667,101.2256,101,101
-.5625,101.2257,101,101
-.5708333,101.2259,101,101
-.5791667,101.226,101,101
-.5875,101.2262,101,101
-.5958334,101.2263,101,101
-.6041667,101.2265,101,101
-.6125,101.2266,101,101
-.6208333,101.2268,101,101
-.6291667,101.2269,101,101
-.6541666,101.2274,101,101
-.6625,101.2276,101,101
-.6875,101.2281,101,101
-.7291667,101.229,101,101
-.7375,101.2292,101,101
-.7458333,101.2294,101,101
-.7541667,101.2296,101,101
-.7625,101.2298,101,101
-.7708333,101.23,101,101
-.7791666,101.2302,101,101
-.7875,101.2304,101,101
-.7958333,101.2306,101,101
-.8041667,101.2308,101,101
-.8125,101.231,101,101
-.0041667,101.2292,101,101
-.0708333,101.2292,101,101
-.0791667,101.2293,103,103
-.0875,101.2293,103,103
-.0958333,101.2293,103,103
-.1041667,101.2293,103,103
-.1125,101.2294,103,103
-.1208333,101.2294,103,103
-.1291667,101.2294,103,103
-.1791667,101.2297,81,81
-.1875,101.2297,103,103
-.1958333,101.2298,103,103
-.2041667,101.2298,101,101
-.2125,101.2299,101,101
-.2208333,101.2299,101,101
-.2291667,101.23,101,101
-.2375,101.23,101,101
-.2458333,101.2301,101,101
-.2541667,101.2302,101,101
-.2625,101.2302,101,101
-.2708333,101.2303,101,101
-.2791667,101.2304,101,101
-.2875,101.2304,101,101
-.2958333,101.2305,103,103
-.3041667,101.2306,103,103
-.3125,101.2307,101,101
-.3208333,101.2308,101,101
-.3291667,101.2308,101,101
-.3375,101.2309,68,68
-.3458333,101.231,103,103
-.3541667,101.2311,103,103
-.3625,101.2312,63,63
-.3708333,101.2313,101,101
-.3791667,101.2314,101,101
-.3875,101.2315,101,101
-.3958333,101.2316,101,101
-.4041667,101.2317,101,101
-.4125,101.2318,101,101
-.4208333,101.2319,101,101
-.4291667,101.232,101,101
-.4375,101.2321,101,101
-.4458333,101.2322,101,101
-.4541667,101.2323,101,101
-.4625,101.2325,101,101
-.4708333,101.2326,101,101
-.5125,101.2332,101,101
-.5208333,101.2334,101,101
-.5291666,101.2335,101,101
-.5375,101.2336,101,101
-.5458333,101.2338,101,101
-.5541667,101.2339,101,101
-.5625,101.234,101,101
-.5708333,101.2342,101,101
-.5791667,101.2343,101,101
-.5875,101.2345,101,101
-.5958334,101.2346,101,101
-.6041667,101.2348,101,101
-.6125,101.235,101,101
-.6208333,101.2351,101,101
-.6291667,101.2353,101,101
-.6541666,101.2358,101,101
-.6625,101.2359,101,101
-.6875,101.2365,101,101
-.7458333,101.2377,101,101
-.7541667,101.2379,101,101
-.7625,101.2381,101,101
-.7708333,101.2383,101,101
-.7791666,101.2385,101,101
-.7875,101.2387,101,101
-.7958333,101.2389,101,101
-.8041667,101.2391,101,101
-.8125,101.2393,101,101
-.0041667,101.2375,101,101
-.0791667,101.2376,103,103
-.0875,101.2376,103,103
-.0958333,101.2376,103,103
-.1041667,101.2377,103,103
-.1125,101.2377,103,103
-.1208333,101.2377,103,103
-.1291667,101.2378,103,103
-.1375,101.2378,99,99
-.1791667,101.238,87,87
-.1958333,101.2381,101,101
-.2041667,101.2381,101,101
-.2125,101.2382,101,101
-.2208333,101.2383,101,101
-.2291667,101.2383,101,101
-.2375,101.2384,101,101
-.2458333,101.2384,101,101
-.2541667,101.2385,101,101
-.2625,101.2386,101,101
-.2708333,101.2386,101,101
-.2791667,101.2387,101,101
-.2875,101.2388,103,103
-.2958333,101.2388,103,103
-.3041667,101.2389,103,103
-.3125,101.239,103,103
-.3208333,101.2391,103,103
-.3291667,101.2392,78,78
-.3375,101.2393,103,103
-.3458333,101.2393,103,103
-.3541667,101.2394,103,103
-.3625,101.2395,65,65
-.3708333,101.2396,101,101
-.3791667,101.2397,101,101
-.3875,101.2398,101,101
-.3958333,101.2399,101,101
-.4041667,101.24,101,101
-.4125,101.2401,101,101
-.4208333,101.2402,101,101
-.4291667,101.2403,101,101
-.4375,101.2404,101,101
-.4458333,101.2406,101,101
-.4541667,101.2407,101,101
-.4625,101.2408,101,101
-.4708333,101.2409,101,101
-.4791667,101.241,101,101
-.4875,101.2412,101,101
-.5208333,101.2417,101,101
-.5291666,101.2418,101,101
-.5375,101.242,103,103
-.5458333,101.2421,101,101
-.5541667,101.2422,101,101
-.5625,101.2424,101,101
-.5708333,101.2425,101,101
-.5791667,101.2427,101,101
-.5875,101.2428,101,101
-.5958334,101.243,101,101
-.6041667,101.2431,101,101
-.6125,101.2433,101,101
-.6208333,101.2434,101,101
-.6291667,101.2436,101,101
-.6375,101.2438,101,101
-.6458333,101.2439,101,101
-.6541666,101.2441,101,101
-.6625,101.2443,101,101
-.6791667,101.2446,101,101
-.6875,101.2448,101,101
-.6958333,101.245,101,101
-.7458333,101.2461,101,101
-.7541667,101.2463,101,101
-.7625,101.2465,101,101
-.7708333,101.2467,101,101
-.7791666,101.2469,101,101
-.7875,101.2471,101,101
-.7958333,101.2473,101,101
-.8041667,101.2475,101,101
-.8125,101.2477,101,101
-.0041667,101.2458,101,101
-.0375,101.2459,103,103
-.0791667,101.2459,103,103
-.0875,101.2459,103,103
-.0958333,101.246,103,103
-.1041667,101.246,103,103
-.1125,101.246,103,103
-.1208333,101.2461,103,103
-.1291667,101.2461,103,103
-.1375,101.2461,97,97
-.1458333,101.2462,98,98
-.2041667,101.2465,103,103
-.2125,101.2465,103,103
-.2208333,101.2466,103,103
-.2291667,101.2466,101,101
-.2375,101.2467,103,103
-.2458333,101.2468,103,103
-.2541667,101.2468,103,103
-.2625,101.2469,103,103
-.2708333,101.247,103,103
-.2791667,101.247,101,101
-.2875,101.2471,103,103
-.2958333,101.2472,103,103
-.3041667,101.2473,103,103
-.3125,101.2473,103,103
-.3208333,101.2474,103,103
-.3291667,101.2475,103,103
-.3375,101.2476,103,103
-.3458333,101.2477,103,103
-.3541667,101.2478,103,103
-.3625,101.2479,103,103
-.3708333,101.248,101,101
-.3875,101.2481,101,101
-.3958333,101.2483,101,101
-.4041667,101.2484,101,101
-.4125,101.2485,101,101
-.4208333,101.2486,101,101
-.4291667,101.2487,101,101
-.4375,101.2488,101,101
-.4458333,101.2489,101,101
-.4541667,101.249,101,101
-.4625,101.2491,50,50
-.4708333,101.2493,101,101
-.4791667,101.2494,101,101
-.4875,101.2495,101,101
-.4958333,101.2496,101,101
-.5041667,101.2498,101,101
-.5208333,101.25,101,101
-.5291666,101.2502,101,101
-.5375,101.2503,103,103
-.5458333,101.2504,101,101
-.5541667,101.2506,101,101
-.5625,101.2507,101,101
-.5708333,101.2509,101,101
-.5791667,101.251,101,101
-.5875,101.2512,101,101
-.5958334,101.2513,101,101
-.6041667,101.2515,101,101
-.6125,101.2516,101,101
-.6208333,101.2518,101,101
-.6291667,101.2519,101,101
-.6375,101.2521,101,101
-.6458333,101.2523,101,101
-.6541666,101.2524,101,101
-.6625,101.2526,101,101
-.6708333,101.2528,101,101
-.6791667,101.2529,101,101
-.6875,101.2531,101,101
-.6958333,101.2533,101,101
-.7041667,101.2535,101,101
-.7458333,101.2544,101,101
-.7625,101.2548,101,101
-.7708333,101.255,101,101
-.7791666,101.2552,101,101
-.7875,101.2554,101,101
-.7958333,101.2556,101,101
-.8041667,101.2558,101,101
-.8125,101.256,101,101
-.0041667,101.2542,101,101
-.0125,101.2542,101,101
-.0958333,101.2543,103,103
-.1125,101.2544,103,103
-.1291667,101.2544,103,103
-.1375,101.2545,96,96
-.1458333,101.2545,79,79
-.1541667,101.2545,80,80
-.1625,101.2546,66,66
-.1708333,101.2546,63,63
-.2041667,101.2548,103,103
-.2125,101.2549,103,103
-.2208333,101.2549,103,103
-.2291667,101.255,103,103
-.2375,101.255,103,103
-.2458333,101.2551,103,103
-.2541667,101.2552,103,103
-.2625,101.2552,103,103
-.2708333,101.2553,103,103
-.2791667,101.2554,103,103
-.2875,101.2554,67,67
-.2958333,101.2555,103,103
-.3041667,101.2556,103,103
-.3125,101.2557,103,103
-.3208333,101.2558,103,103
-.3291667,101.2558,103,103
-.3375,101.2559,103,103
-.3458333,101.256,103,103
-.3541667,101.2561,103,103
-.3625,101.2562,101,101
-.3708333,101.2563,101,101
-.3791667,101.2564,101,101
-.3875,101.2565,101,101
-.3958333,101.2566,101,101
-.4041667,101.2567,101,101
-.4125,101.2568,101,101
-.4291667,101.257,101,101
-.4375,101.2571,101,101
-.4458333,101.2572,101,101
-.4541667,101.2573,101,101
-.4625,101.2575,101,101
-.4708333,101.2576,66,66
-.4791667,101.2577,101,101
-.4875,101.2578,101,101
-.4958333,101.258,101,101
-.5041667,101.2581,101,101
-.5208333,101.2583,101,101
-.5291666,101.2585,101,101
-.5375,101.2586,103,103
-.5458333,101.2588,103,103
-.5541667,101.2589,101,101
-.5625,101.259,101,101
-.5708333,101.2592,101,101
-.5791667,101.2593,101,101
-.5875,101.2595,101,101
-.5958334,101.2596,101,101
-.6041667,101.2598,101,101
-.6125,101.26,101,101
-.6208333,101.2601,101,101
-.6291667,101.2603,101,101
-.6375,101.2604,101,101
-.6458333,101.2606,101,101
-.6541666,101.2608,101,101
-.6708333,101.2611,101,101
-.6875,101.2615,101,101
-.6958333,101.2616,101,101
-.7041667,101.2618,101,101
-.7291667,101.2624,101,101
-.7375,101.2626,101,101
-.7791666,101.2635,101,101
-.7875,101.2637,101,101
-.7958333,101.2639,101,101
-.8041667,101.2641,101,101
-.8125,101.2644,101,101
-.1375,101.2628,101,101
-.1541667,101.2629,101,101
-.1625,101.2629,101,101
-.1708333,101.2629,101,101
-.2041667,101.2631,103,103
-.2125,101.2632,103,103
-.2208333,101.2633,103,103
-.2291667,101.2633,103,103
-.2375,101.2634,103,103
-.2458333,101.2634,103,103
-.2541667,101.2635,103,103
-.2625,101.2636,103,103
-.2708333,101.2636,103,103
-.2791667,101.2637,103,103
-.2875,101.2638,103,103
-.3041667,101.2639,103,103
-.3125,101.264,103,103
-.3208333,101.2641,103,103
-.3291667,101.2642,103,103
-.3375,101.2643,103,103
-.3458333,101.2643,103,103
-.3541667,101.2644,103,103
-.3625,101.2645,103,103
-.3708333,101.2646,101,101
-.3791667,101.2647,101,101
-.3875,101.2648,101,101
-.4125,101.2651,101,101
-.4208333,101.2652,101,101
-.4291667,101.2653,101,101
-.4375,101.2654,101,101
-.4458333,101.2656,101,101
-.4541667,101.2657,101,101
-.4625,101.2658,101,101
-.4708333,101.2659,101,101
-.4791667,101.266,101,101
-.4958333,101.2663,101,101
-.5041667,101.2664,101,101
-.5125,101.2665,101,101
-.5291666,101.2668,101,101
-.5375,101.267,103,103
-.5458333,101.2671,103,103
-.5541667,101.2672,101,101
-.5625,101.2674,101,101
-.5708333,101.2675,101,101
-.5791667,101.2677,101,101
-.5875,101.2678,101,101
-.5958334,101.268,101,101
-.6041667,101.2681,101,101
-.6125,101.2683,101,101
-.6208333,101.2684,101,101
-.6291667,101.2686,101,101
-.6375,101.2688,101,101
-.6458333,101.2689,101,101
-.6541666,101.2691,101,101
-.6708333,101.2694,101,101
-.6875,101.2698,101,101
-.6958333,101.27,101,101
-.7041667,101.2701,101,101
-.7125,101.2703,101,101
-.7208334,101.2705,101,101
-.7291667,101.2707,101,101
-.7375,101.2709,101,101
-.7875,101.2721,101,101
-.7958333,101.2723,101,101
-.8041667,101.2725,101,101
-.8125,101.2727,101,101
-.0125,101.2708,103,103
-.0208333,101.2708,103,103
-.0708333,101.2709,59,59
-.2041667,101.2715,103,103
-.2125,101.2715,103,103
-.2208333,101.2716,103,103
-.2291667,101.2716,103,103
-.2375,101.2717,103,103
-.2458333,101.2718,103,103
-.2541667,101.2718,103,103
-.2625,101.2719,103,103
-.2708333,101.272,103,103
-.2791667,101.272,103,103
-.2958333,101.2722,103,103
-.3041667,101.2723,103,103
-.3125,101.2723,103,103
-.3208333,101.2724,103,103
-.3291667,101.2725,103,103
-.3375,101.2726,103,103
-.3458333,101.2727,103,103
-.3541667,101.2728,103,103
-.3625,101.2729,103,103
-.3708333,101.273,103,103
-.3791667,101.273,103,103
-.3875,101.2731,53,53
-.3958333,101.2732,101,101
-.4041667,101.2734,101,101
-.4125,101.2735,101,101
-.4208333,101.2736,101,101
-.4291667,101.2737,101,101
-.4375,101.2738,101,101
-.4458333,101.2739,101,101
-.4625,101.2741,103,103
-.4708333,101.2743,101,101
-.4791667,101.2744,103,103
-.4875,101.2745,101,101
-.4958333,101.2746,101,101
-.5041667,101.2748,101,101
-.5125,101.2749,101,101
-.5208333,101.275,101,101
-.5291666,101.2752,101,101
-.5375,101.2753,101,101
-.5458333,101.2754,101,101
-.5541667,101.2756,101,101
-.5625,101.2757,101,101
-.5708333,101.2759,101,101
-.5791667,101.276,101,101
-.5875,101.2762,101,101
-.5958334,101.2763,101,101
-.6041667,101.2765,101,101
-.6125,101.2766,101,101
-.6208333,101.2768,101,101
-.6291667,101.2769,101,101
-.6375,101.2771,101,101
-.6458333,101.2773,101,101
-.6541666,101.2774,101,101
-.6625,101.2776,101,101
-.6708333,101.2778,101,101
-.6791667,101.2779,101,101
-.6875,101.2781,101,101
-.6958333,101.2783,101,101
-.7041667,101.2785,101,101
-.7125,101.2787,101,101
-.7208334,101.2788,101,101
-.7291667,101.279,101,101
-.7375,101.2792,101,101
-.7458333,101.2794,101,101
-.8041667,101.2808,101,101
-.8125,101.281,101,101
-.0041667,101.2792,103,103
-.0125,101.2792,103,103
-.0208333,101.2792,103,103
-.0291667,101.2792,103,103
-.0708333,101.2792,103,103
-.0791667,101.2793,103,103
-.1208333,101.2794,103,103
-.1291667,101.2794,103,103
-.2125,101.2799,103,103
-.2208333,101.2799,103,103
-.2291667,101.28,103,103
-.2375,101.28,103,103
-.2458333,101.2801,103,103
-.2541667,101.2802,103,103
-.2625,101.2802,103,103
-.2708333,101.2803,103,103
-.2791667,101.2804,103,103
-.2875,101.2804,103,103
-.2958333,101.2805,103,103
-.3041667,101.2806,103,103
-.3125,101.2807,103,103
-.3208333,101.2808,103,103
-.3291667,101.2808,103,103
-.3375,101.2809,103,103
-.3458333,101.281,103,103
-.3541667,101.2811,103,103
-.3625,101.2812,103,103
-.3708333,101.2813,103,103
-.3791667,101.2814,103,103
-.3875,101.2815,103,103
-.3958333,101.2816,96,96
-.4041667,101.2817,70,70
-.4125,101.2818,101,101
-.4208333,101.2819,101,101
-.4291667,101.282,101,101
-.4375,101.2821,101,101
-.4791667,101.2827,101,101
-.4875,101.2828,103,103
-.4958333,101.283,101,101
-.5041667,101.2831,101,101
-.5125,101.2832,101,101
-.5208333,101.2833,101,101
-.5291666,101.2835,101,101
-.5375,101.2836,101,101
-.5458333,101.2838,101,101
-.5541667,101.2839,101,101
-.5625,101.284,101,101
-.5708333,101.2842,101,101
-.5791667,101.2843,101,101
-.5875,101.2845,101,101
-.5958334,101.2846,101,101
-.6041667,101.2848,101,101
-.6125,101.285,101,101
-.6208333,101.2851,101,101
-.6291667,101.2853,101,101
-.6375,101.2854,101,101
-.6458333,101.2856,101,101
-.6541666,101.2858,101,101
-.6625,101.2859,101,101
-.6708333,101.2861,101,101
-.6875,101.2865,103,103
-.6958333,101.2866,101,101
-.7041667,101.2868,101,101
-.7125,101.287,101,101
-.7208334,101.2872,101,101
-.7291667,101.2874,101,101
-.7375,101.2876,101,101
-.7458333,101.2878,101,101
-.8125,101.2894,101,101
-.0041667,101.2875,103,103
-.0125,101.2875,103,103
-.0208333,101.2875,103,103
-.0291667,101.2875,103,103
-.0375,101.2875,103,103
-.0458333,101.2875,103,103
-.0541667,101.2875,103,103
-.0625,101.2876,103,103
-.0708333,101.2876,103,103
-.0791667,101.2876,103,103
-.0875,101.2876,103,103
-.1291667,101.2878,103,103
-.1375,101.2878,101,101
-.1458333,101.2878,101,101
-.1541667,101.2879,101,101
-.2041667,101.2881,101,101
-.2125,101.2882,103,103
-.2208333,101.2883,103,103
-.2291667,101.2883,103,103
-.2375,101.2884,80,81
-.2458333,101.2884,103,103
-.2708333,101.2886,101,101
-.2791667,101.2887,103,103
-.2875,101.2888,59,59
-.2958333,101.2888,103,103
-.3041667,101.2889,103,103
-.3125,101.289,103,103
-.3208333,101.2891,103,103
-.3291667,101.2892,103,103
-.3375,101.2893,103,103
-.3458333,101.2893,103,103
-.3541667,101.2894,103,103
-.3625,101.2895,101,101
-.3708333,101.2896,101,101
-.4041667,101.29,99,99
-.4125,101.2901,93,93
-.4208333,101.2902,101,101
-.4291667,101.2903,101,101
-.4375,101.2905,101,101
-.4458333,101.2906,101,101
-.4541667,101.2907,101,101
-.4791667,101.291,103,103
-.4875,101.2912,103,103
-.4958333,101.2913,103,103
-.5041667,101.2914,101,101
-.5125,101.2915,101,101
-.5208333,101.2917,101,101
-.5291666,101.2918,101,101
-.5375,101.292,101,101
-.5458333,101.2921,101,101
-.5541667,101.2922,101,101
-.5625,101.2924,101,101
-.5708333,101.2925,101,101
-.5791667,101.2927,101,101
-.5875,101.2928,101,101
-.5958334,101.293,101,101
-.6041667,101.2931,101,101
-.6125,101.2933,101,101
-.6208333,101.2934,101,101
-.6291667,101.2936,101,101
-.6375,101.2938,101,101
-.6458333,101.2939,101,101
-.6541666,101.2941,101,101
-.6625,101.2943,101,101
-.6708333,101.2944,101,101
-.6791667,101.2946,101,101
-.6875,101.2948,101,101
-.6958333,101.295,101,101
-.7041667,101.2952,101,101
-.7125,101.2953,101,101
-.7208334,101.2955,101,101
-.7291667,101.2957,101,101
-.7375,101.2959,101,101
-.7458333,101.2961,101,101
-.7541667,101.2963,101,101
-.7708333,101.2967,101,101
-.7791666,101.2969,101,101
-.0125,101.2958,103,103
-.0208333,101.2958,103,103
-.0291667,101.2958,103,103
-.0375,101.2959,103,103
-.0458333,101.2959,103,103
-.0541667,101.2959,103,103
-.0625,101.2959,103,103
-.0708333,101.2959,103,103
-.0791667,101.2959,103,103
-.1541667,101.2962,103,103
-.1625,101.2962,101,101
-.1708333,101.2963,103,103
-.1791667,101.2963,72,72
-.2125,101.2965,103,103
-.2208333,101.2966,103,103
-.2291667,101.2966,103,103
-.2375,101.2967,86,87
-.2625,101.2969,101,52
-.2708333,101.297,101,101
-.2875,101.2971,56,56
-.2958333,101.2972,88,88
-.3125,101.2973,92,92
-.3208333,101.2974,103,103
-.3291667,101.2975,103,103
-.3375,101.2976,103,103
-.3458333,101.2977,103,103
-.3541667,101.2978,103,103
-.3625,101.2979,103,103
-.3708333,101.298,101,101
-.4041667,101.2984,103,103
-.4125,101.2985,97,97
-.4208333,101.2986,101,101
-.4375,101.2988,101,101
-.4458333,101.2989,101,101
-.4541667,101.299,101,101
-.4791667,101.2994,103,103
-.4875,101.2995,96,96
-.4958333,101.2996,103,103
-.5041667,101.2998,101,101
-.5125,101.2999,101,101
-.5208333,101.3,101,101
-.5291666,101.3002,101,101
-.5375,101.3003,101,101
-.5458333,101.3004,101,101
-.5541667,101.3006,101,101
-.5625,101.3007,101,101
-.5708333,101.3009,101,101
-.5791667,101.301,101,101
-.5875,101.3012,101,101
-.5958334,101.3013,101,101
-.6041667,101.3015,101,101
-.6125,101.3016,101,101
-.6208333,101.3018,101,101
-.6375,101.3021,101,101
-.6458333,101.3023,101,101
-.6541666,101.3024,101,101
-.6625,101.3026,101,101
-.6708333,101.3028,101,101
-.6791667,101.3029,101,101
-.6875,101.3031,101,101
-.7041667,101.3035,101,101
-.7125,101.3037,101,101
-.7208334,101.3038,103,103
-.7291667,101.304,101,101
-.7375,101.3042,101,101
-.7458333,101.3044,101,101
-.7541667,101.3046,101,101
-.7625,101.3048,101,101
-.7708333,101.305,101,101
-.0208333,101.3042,103,103
-.0291667,101.3042,103,103
-.0375,101.3042,103,103
-.0458333,101.3042,103,103
-.0541667,101.3042,103,103
-.0625,101.3042,103,103
-.0708333,101.3042,103,103
-.0875,101.3043,103,103
-.1875,101.3047,103,103
-.1958333,101.3048,103,103
-.2041667,101.3048,103,103
-.2125,101.3049,101,101
-.2291667,101.305,88,89
-.2375,101.305,101,101
-.2625,101.3052,57,64
-.2708333,101.3053,76,79
-.2791667,101.3054,101,101
-.2875,101.3054,57,57
-.2958333,101.3055,90,90
-.3041667,101.3056,94,94
-.3125,101.3057,92,92
-.3208333,101.3058,93,93
-.3291667,101.3058,97,97
-.3375,101.3059,86,86
-.3458333,101.306,103,103
-.3541667,101.3061,103,103
-.3625,101.3062,103,103
-.3708333,101.3063,101,101
-.3875,101.3065,93,93
-.3958333,101.3066,103,103
-.4125,101.3068,85,85
-.4208333,101.3069,101,101
-.4458333,101.3072,101,101
-.4541667,101.3074,101,101
-.4791667,101.3077,103,103
-.4875,101.3078,103,103
-.4958333,101.308,103,103
-.5041667,101.3081,101,101
-.5125,101.3082,103,103
-.5208333,101.3083,103,103
-.5291666,101.3085,101,101
-.5375,101.3086,101,101
-.5458333,101.3088,103,103
-.5541667,101.3089,103,103
-.5625,101.3091,101,101
-.5708333,101.3092,101,101
-.5791667,101.3093,101,101
-.5875,101.3095,101,101
-.5958334,101.3096,101,101
-.6041667,101.3098,101,101
-.6125,101.31,101,101
-.6208333,101.3101,101,101
-.6291667,101.3103,101,101
-.6375,101.3104,101,101
-.6458333,101.3106,101,101
-.6541666,101.3108,101,101
-.6625,101.3109,101,101
-.6708333,101.3111,101,101
-.6791667,101.3113,101,101
-.6875,101.3115,101,101
-.6958333,101.3116,101,101
