lat,lon,prob201010,prob201011,prob201012,prob201101,prob201102,prob201103,prob201104,prob201105,prob201106,prob201107,prob201108
1.129167,100.7821,0,0,0,0,0,0,0,0,0,0,0
1.120833,100.7818,0,0,0,0,0,0,0,0,0,0,0
.9875,100.7775,0,0,0,0,0,0,0,0,0,0,0
.9791667,100.7772,0,0,0,0,0,0,0,0,0,0,0
.9708334,100.777,0,0,0,0,0,0,0,0,0,0,0
.9625,100.7767,0,0,0,0,0,0,0,0,0,0,0
.9541667,100.7765,0,0,0,0,0,0,0,0,0,0,0
.9458333,100.7762,0,0,0,0,0,0,0,0,0,0,0
.9375,100.776,0,0,0,0,0,0,0,0,0,0,0
.9291667,100.7757,0,0,0,0,0,0,0,0,0,0,0
.9208333,100.7755,0,0,0,0,0,0,0,0,0,0,0
.9125,100.7753,0,0,0,0,0,0,0,0,0,0,0
.9041666,100.775,0,0,0,0,0,0,0,0,0,0,0
.8958333,100.7748,0,0,0,0,0,0,0,0,0,0,0
.8875,100.7746,0,0,0,0,0,0,0,0,0,0,0
.8791667,100.7744,0,0,0,0,0,0,0,0,0,0,0
.7541667,100.7712,0,0,0,0,0,0,0,0,0,0,0
.7458333,100.771,0,0,0,0,0,0,0,0,0,0,0
.6708333,100.7694,0,0,0,0,0,0,0,0,0,0,0
.6458333,100.7689,0,0,0,0,0,0,0,0,0,0,0
.6375,100.7687,0,0,0,0,0,0,0,0,0,0,0
.6291667,100.7686,0,0,0,0,0,0,0,0,0,0,0
.6208333,100.7684,0,0,0,0,0,0,0,0,0,0,0
.6125,100.7683,0,0,0,0,0,0,0,0,0,0,0
.6041667,100.7681,0,0,0,0,0,0,0,0,0,0,0
.4125,100.7651,0,0,0,0,0,0,0,0,0,0,0
.4041667,100.765,0,0,0,0,0,0,0,0,0,0,0
.3458333,100.7643,0,0,0,0,0,0,0,0,0,0,0
.3375,100.7643,0,0,0,0,0,0,0,0,0,0,0
.2791667,100.7637,0,0,0,0,0,0,0,0,0,0,0
.2708333,100.7636,0,0,0,0,0,0,0,0,0,0,0
.2625,100.7636,0,0,0,0,0,0,0,0,0,0,0
.2541667,100.7635,0,0,0,0,0,0,0,0,0,0,0
.2458333,100.7634,0,0,0,0,0,0,0,0,0,0,0
.2041667,100.7631,0,0,0,0,0,0,0,0,0,0,0
.1875,100.763,0,0,0,0,0,0,0,0,0,0,0
.1708333,100.7629,0,0,0,0,0,0,0,0,0,0,0
.1625,100.7629,0,0,0,0,0,0,0,0,0,0,0
.1541667,100.7629,0,0,0,0,0,0,0,0,0,0,0
.1458333,100.7628,0,0,0,0,0,0,0,0,0,0,0
.1375,100.7628,0,0,0,0,0,0,0,0,0,0,0
.1291667,100.7628,0,0,0,0,0,0,0,0,0,0,0
.1208333,100.7627,0,0,0,0,0,0,0,0,0,0,0
.1125,100.7627,0,0,0,0,0,0,0,0,0,0,0
.1041667,100.7627,0,0,0,0,0,0,0,0,0,0,0
.0958333,100.7626,0,0,0,0,0,0,0,0,0,0,0
.0875,100.7626,0,0,0,0,0,0,0,0,0,0,0
.0791667,100.7626,0,0,0,0,0,0,0,0,0,0,0
.0708333,100.7626,0,0,0,0,0,0,0,0,0,0,0
.0458333,100.7625,0,0,0,0,0,0,0,0,0,0,0
.0375,100.7625,0,0,0,0,0,0,0,0,0,0,0
.0208333,100.7625,0,0,0,0,0,0,0,0,0,0,0
.0041667,100.7625,0,0,0,0,0,0,0,0,0,0,0
1.445833,100.8029,0,0,0,0,0,0,0,0,0,0,0
1.4375,100.8026,0,0,0,0,0,0,0,0,1,0,0
1.429167,100.8022,0,0,0,0,0,0,0,0,0,0,0
1.420833,100.8018,0,0,0,0,0,0,0,0,0,0,0
1.4125,100.8015,0,0,0,0,0,0,0,0,0,0,0
1.404167,100.8011,0,0,0,0,0,0,0,0,0,0,0
1.395833,100.8007,0,0,0,0,0,0,0,0,0,0,0
1.3875,100.8004,0,0,0,0,0,0,0,0,0,0,0
1.379167,100.8,0,0,0,0,0,0,0,0,0,0,0
1.370833,100.7997,0,0,0,0,0,0,0,0,0,0,0
1.3625,100.7993,0,0,0,0,0,0,0,0,1,0,0
1.354167,100.799,0,0,0,0,0,0,0,0,0,1,0
1.345833,100.7986,0,0,0,0,0,0,0,0,0,0,0
1.3375,100.7983,0,1,0,0,0,0,0,0,0,0,0
1.329167,100.798,0,0,0,0,0,0,0,0,0,0,0
1.320833,100.7976,0,0,0,0,0,0,0,0,0,0,0
1.3125,100.7973,0,0,0,0,0,0,0,0,0,0,0
1.304167,100.7969,0,0,0,0,0,0,1,0,0,0,0
1.295833,100.7966,0,0,0,1,0,0,0,0,0,0,0
1.2875,100.7963,0,0,0,0,0,1,0,0,0,0,0
1.279167,100.796,0,0,0,0,0,0,0,0,1,0,0
1.270833,100.7956,0,0,0,0,0,0,0,0,0,0,0
1.2625,100.7953,0,0,0,0,0,0,0,0,0,0,0
1.254167,100.795,0,0,0,0,0,0,0,0,0,0,0
1.245833,100.7947,0,0,0,0,0,0,0,0,0,0,0
1.2375,100.7943,0,0,0,0,1,0,0,0,0,0,0
1.229167,100.794,0,0,0,0,0,0,0,0,0,0,0
1.220833,100.7937,0,0,0,0,0,0,0,0,0,0,0
1.2125,100.7934,0,0,0,0,0,0,0,0,0,0,0
1.204167,100.7931,0,0,0,0,0,0,0,0,0,0,0
1.195833,100.7928,0,0,0,0,0,0,0,0,0,0,0
1.1875,100.7925,0,0,0,0,0,0,0,0,0,0,0
1.179167,100.7922,0,0,0,0,0,0,0,0,0,0,0
1.170833,100.7919,0,0,0,0,0,0,0,0,0,0,0
1.1625,100.7916,0,0,0,0,0,0,0,0,0,0,0
1.154167,100.7913,0,0,0,0,0,0,0,0,0,0,0
1.120833,100.7901,0,0,0,0,0,0,0,0,0,0,0
.9875,100.7858,0,0,0,0,0,0,0,0,0,0,0
.9791667,100.7856,0,0,0,0,0,0,0,0,0,0,0
.9708334,100.7853,0,0,0,0,0,0,0,0,0,0,0
.9625,100.7851,0,0,0,0,0,0,0,0,0,0,0
.9541667,100.7848,0,0,0,0,0,0,0,0,0,0,0
.9458333,100.7846,0,0,0,0,0,0,0,0,0,0,0
.9375,100.7843,0,0,0,0,0,0,0,0,0,0,0
.9291667,100.7841,0,0,0,0,0,0,0,0,0,0,0
.9208333,100.7839,0,0,0,0,0,0,0,0,0,0,0
.9125,100.7836,0,0,0,0,0,0,0,0,0,0,0
.9041666,100.7834,0,0,0,0,0,0,0,0,0,0,0
.8958333,100.7831,0,0,0,0,0,0,0,0,0,0,0
.8875,100.7829,0,0,0,0,0,0,0,0,0,0,0
.8791667,100.7827,0,0,0,0,0,0,0,0,0,0,0
.8708333,100.7825,0,0,0,0,0,0,0,0,0,0,0
.6541666,100.7774,0,0,0,0,0,0,0,0,0,0,0
.6458333,100.7772,0,0,0,0,0,0,0,0,0,0,0
.6375,100.7771,0,0,0,0,0,0,0,0,0,0,0
.6291667,100.7769,0,0,0,0,0,0,0,0,0,0,0
.6208333,100.7767,0,0,0,0,0,0,0,0,0,0,0
.6125,100.7766,0,0,0,0,0,0,0,0,0,0,0
.3375,100.7726,0,0,0,0,0,0,0,0,0,0,0
.3291667,100.7725,0,0,0,0,0,0,0,0,0,0,0
.2791667,100.772,0,0,0,0,0,0,0,0,0,0,0
.2625,100.7719,0,0,0,0,0,0,0,0,0,0,0
.2208333,100.7716,0,0,0,0,0,0,0,0,0,0,0
.1375,100.7711,0,0,0,0,0,0,0,0,0,0,0
.1291667,100.7711,0,0,0,0,0,0,0,0,0,0,0
.1208333,100.7711,0,0,0,0,0,0,0,0,0,0,0
.1125,100.771,0,0,0,0,0,0,0,0,0,0,0
.1041667,100.771,0,0,0,0,0,0,0,0,0,0,0
.0958333,100.771,0,0,0,0,0,0,0,0,0,0,0
.0875,100.771,0,0,0,0,0,0,0,0,0,0,0
.0791667,100.7709,0,0,0,0,0,0,0,0,0,0,0
.0708333,100.7709,0,0,0,0,0,0,0,0,0,0,0
.0625,100.7709,0,0,0,0,0,0,0,0,0,0,0
.0541667,100.7709,0,0,0,0,0,0,0,0,0,0,0
.0458333,100.7709,0,0,0,0,0,0,0,0,0,0,0
.0375,100.7709,0,0,0,0,0,0,0,0,0,0,0
.0208333,100.7708,0,0,0,0,0,0,0,0,0,0,0
.0041667,100.7708,0,0,0,0,0,0,0,0,0,0,0
1.6125,100.8191,0,0,0,0,0,0,0,0,0,0,0
1.4375,100.8109,0,0,0,0,0,0,0,0,0,0,0
1.429167,100.8105,0,0,0,0,0,0,0,0,0,0,0
1.420833,100.8102,0,0,0,0,0,0,0,0,0,0,0
1.4125,100.8098,0,0,0,0,0,0,0,0,0,0,0
1.404167,100.8094,0,0,0,0,0,0,0,0,0,0,0
1.395833,100.8091,0,0,0,0,0,0,0,0,0,0,0
1.3875,100.8087,0,0,0,0,0,0,0,0,0,0,0
1.379167,100.8084,0,0,0,0,0,0,0,0,0,0,0
1.370833,100.808,0,0,0,0,0,0,0,0,0,1,0
1.3625,100.8077,0,0,0,0,0,0,0,1,0,0,0
1.354167,100.8073,0,0,0,0,0,0,0,0,1,0,0
1.345833,100.807,0,0,0,0,0,0,0,0,0,0,0
1.3375,100.8066,0,0,0,0,0,0,0,0,0,0,0
1.329167,100.8063,0,0,0,0,0,0,0,0,0,0,0
1.320833,100.806,0,0,0,0,0,0,0,0,0,0,0
1.295833,100.8049,0,0,0,0,1,0,0,0,0,0,0
1.2875,100.8046,0,0,0,0,0,0,1,0,0,0,0
1.279167,100.8043,0,0,0,0,0,0,0,0,1,0,0
1.270833,100.804,0,0,0,0,0,0,0,0,0,0,0
1.2625,100.8036,0,0,0,0,0,0,0,0,0,0,0
1.254167,100.8033,0,0,0,0,0,0,0,0,0,0,0
1.245833,100.803,0,0,0,0,0,0,0,0,0,0,0
1.2375,100.8027,0,0,0,0,0,0,1,0,0,0,0
1.229167,100.8024,0,0,0,0,0,0,0,0,0,0,0
1.220833,100.802,0,0,0,0,0,0,0,0,0,0,0
1.2125,100.8017,0,0,0,0,0,0,0,0,0,0,0
1.204167,100.8014,0,0,0,0,0,0,0,0,0,0,0
1.195833,100.8011,0,0,0,0,0,0,0,0,0,0,0
1.1875,100.8008,0,0,0,0,0,0,0,0,0,0,0
1.179167,100.8005,0,0,0,0,0,0,0,0,0,0,0
1.170833,100.8002,0,0,0,0,0,0,0,0,0,0,0
1.1625,100.7999,0,0,0,0,0,0,0,0,0,0,0
1.154167,100.7996,0,0,0,0,0,0,0,0,0,0,0
1.1375,100.799,0,0,0,0,0,0,0,0,0,0,0
1.120833,100.7985,0,0,0,0,0,0,0,0,0,0,0
1.029167,100.7954,0,0,0,0,0,0,0,0,0,0,0
1.020833,100.7952,0,0,0,0,0,0,0,0,0,0,0
.9958333,100.7944,0,0,0,0,0,0,0,0,0,0,0
.9875,100.7941,0,0,0,0,0,0,0,0,0,0,0
.9791667,100.7939,0,0,0,0,0,0,0,0,0,0,0
.9708334,100.7936,0,0,0,0,0,0,0,0,0,0,0
.9625,100.7934,0,0,0,0,0,0,0,0,0,0,0
.9541667,100.7931,0,0,0,0,0,0,0,0,0,0,0
.9458333,100.7929,0,0,0,0,0,0,0,0,0,0,0
.9375,100.7927,0,0,0,0,0,0,0,0,0,0,0
.9291667,100.7924,0,0,0,0,0,0,0,0,0,0,0
.9208333,100.7922,0,0,0,0,0,0,0,0,0,0,0
.9125,100.7919,0,0,0,0,0,0,0,0,0,0,0
.9041666,100.7917,0,0,0,0,0,0,0,0,0,0,0
.8958333,100.7915,0,0,0,0,0,0,0,0,0,0,0
.8875,100.7913,0,0,0,0,0,0,0,0,0,0,0
.8708333,100.7908,0,0,0,0,0,0,0,0,0,0,0
.8625,100.7906,0,0,0,0,0,0,0,0,0,0,0
.8541667,100.7904,0,0,0,0,0,0,0,0,0,0,0
.7958333,100.7889,0,0,0,0,0,0,0,0,0,0,0
.6458333,100.7856,0,0,0,0,0,0,0,0,0,0,0
.6375,100.7854,0,0,0,0,0,0,0,0,0,0,0
.6291667,100.7852,0,0,0,0,0,0,0,0,0,0,0
.6208333,100.7851,0,0,0,0,0,0,0,0,0,0,0
.6125,100.7849,0,0,0,0,0,0,0,0,0,0,0
.6041667,100.7848,0,0,0,0,0,0,0,0,0,0,0
.5958334,100.7846,0,0,0,0,0,0,0,0,0,0,0
.4958333,100.7829,0,0,0,0,0,0,0,0,0,0,0
.4208333,100.7819,0,0,0,0,0,0,0,0,0,0,0
.4125,100.7818,0,0,0,0,0,0,0,0,0,0,0
.4041667,100.7817,0,0,0,0,0,0,0,0,0,0,0
.3291667,100.7808,0,0,0,0,0,0,0,0,0,0,0
.3208333,100.7807,0,0,0,0,0,0,0,0,0,0,0
.2625,100.7802,0,0,0,0,0,0,0,0,0,0,0
.2541667,100.7802,0,0,0,0,0,0,0,0,0,0,0
.1375,100.7795,0,0,0,0,0,0,0,0,0,0,0
.1291667,100.7794,0,0,0,0,0,0,0,0,0,0,0
.1208333,100.7794,0,0,0,0,0,0,0,0,0,0,0
.1125,100.7794,0,0,0,0,0,0,0,0,0,0,0
.1041667,100.7793,0,0,0,0,0,0,0,0,0,0,0
.0958333,100.7793,0,0,0,0,0,0,0,0,0,0,0
.0875,100.7793,0,0,0,0,0,0,0,0,0,0,0
.0791667,100.7793,0,0,0,0,0,0,0,0,0,0,0
.0708333,100.7792,0,0,0,0,0,0,0,0,0,0,0
.0625,100.7792,0,0,0,0,0,0,0,0,0,0,0
.0541667,100.7792,0,0,0,0,0,0,0,0,0,0,0
.0458333,100.7792,0,0,0,0,0,0,0,0,0,0,0
.0208333,100.7792,0,0,0,0,0,0,0,0,0,0,0
1.429167,100.8189,0,0,0,0,0,0,0,0,0,0,0
1.420833,100.8185,0,0,0,0,0,0,0,0,0,0,0
1.4125,100.8181,0,0,0,0,0,0,0,0,0,0,0
1.404167,100.8178,0,0,0,0,0,0,0,0,0,0,0
1.395833,100.8174,0,0,0,0,0,0,0,0,0,0,0
1.3875,100.8171,0,0,0,0,0,0,0,0,0,0,0
1.379167,100.8167,0,0,0,0,0,0,0,0,0,0,0
1.370833,100.8164,0,0,0,0,0,0,0,0,0,0,0
1.3625,100.816,0,0,0,0,0,0,0,0,0,0,0
1.354167,100.8157,0,0,0,0,1,0,0,0,0,0,0
1.345833,100.8153,0,0,0,0,0,0,0,1,0,0,0
1.3375,100.815,0,0,0,0,0,0,0,0,0,0,0
1.329167,100.8146,0,0,0,0,0,0,0,0,0,0,0
1.320833,100.8143,0,0,0,0,0,0,0,0,0,0,0
1.295833,100.8133,0,0,0,0,0,0,0,0,0,0,0
1.279167,100.8126,0,0,0,0,0,0,0,0,0,0,0
1.270833,100.8123,0,0,0,0,0,0,0,0,0,0,0
1.2625,100.812,0,0,0,0,0,0,1,0,0,0,0
1.254167,100.8117,0,0,0,0,0,0,0,0,0,0,0
1.245833,100.8113,0,0,0,0,0,0,0,0,0,0,0
1.2375,100.811,0,0,0,0,0,0,0,0,0,0,0
1.229167,100.8107,0,0,0,0,0,0,0,0,0,0,0
1.220833,100.8104,0,0,0,0,0,0,0,0,0,0,0
1.2125,100.8101,0,0,0,0,0,0,0,0,0,0,0
1.204167,100.8098,0,0,0,0,0,0,0,0,0,0,0
1.195833,100.8095,0,0,0,0,0,0,0,0,0,0,0
1.1875,100.8092,0,0,0,0,0,0,0,0,0,0,0
1.179167,100.8088,0,0,0,0,0,0,0,0,0,0,0
1.170833,100.8085,0,0,0,0,0,0,0,0,0,0,0
1.129167,100.8071,0,0,0,0,0,0,0,0,0,0,0
1.1125,100.8065,0,0,0,0,0,0,0,0,0,0,0
1.029167,100.8038,0,0,0,0,0,0,0,0,0,0,0
1.020833,100.8035,0,0,0,0,0,0,0,0,0,0,0
1.0125,100.8032,0,0,0,0,0,0,0,0,0,0,0
.9958333,100.8027,0,0,0,0,0,0,0,0,0,0,0
.9875,100.8025,0,0,0,0,0,0,0,0,0,0,0
.9791667,100.8022,0,0,0,0,0,0,0,0,0,0,0
.9708334,100.802,0,0,0,0,0,0,0,0,0,0,0
.9625,100.8017,0,0,0,0,0,0,0,0,0,0,0
.9541667,100.8015,0,0,0,0,0,0,0,0,0,0,0
.9458333,100.8012,0,0,0,0,0,0,0,0,0,0,0
.9375,100.801,0,0,0,0,0,0,0,0,0,0,0
.9291667,100.8008,0,0,0,0,0,0,0,0,0,0,0
.9208333,100.8005,0,0,0,0,0,0,0,0,0,0,0
.9125,100.8003,0,0,0,0,0,0,0,0,0,0,0
.9041666,100.8,0,0,0,0,0,0,0,0,0,0,0
.8958333,100.7998,0,0,0,0,0,0,0,0,0,0,0
.8875,100.7996,0,0,0,0,0,0,0,0,0,0,0
.8791667,100.7994,0,0,0,0,0,0,0,0,0,0,0
.8708333,100.7991,0,0,0,0,0,0,0,0,0,0,0
.6375,100.7937,0,0,0,0,0,0,0,0,0,0,0
.6291667,100.7936,0,0,0,0,0,0,0,0,0,0,0
.6208333,100.7934,0,0,0,0,0,0,0,0,0,0,0
.6125,100.7933,0,0,0,0,0,0,0,0,0,0,0
.5041667,100.7914,0,0,0,0,0,0,0,0,0,0,0
.4958333,100.7913,0,0,0,0,0,0,0,0,0,0,0
.4875,100.7911,0,0,0,0,0,0,0,0,0,0,0
.4791667,100.791,0,0,0,0,0,0,0,0,0,0,0
.4208333,100.7902,0,0,0,0,0,0,0,0,0,0,0
.4125,100.7901,0,0,0,0,0,0,0,0,0,0,0
.3208333,100.7891,0,0,0,0,0,0,0,0,0,0,0
.3125,100.789,0,0,0,0,0,0,0,0,0,0,0
.2541667,100.7885,0,0,0,0,0,0,0,0,0,0,0
.2458333,100.7884,0,0,0,0,0,0,0,0,0,0,0
.2041667,100.7881,0,0,0,0,0,0,0,0,0,0,0
.1958333,100.7881,0,0,0,0,0,0,0,0,0,0,0
.1625,100.7879,0,0,0,0,0,0,0,0,0,0,0
.1458333,100.7878,0,0,0,0,0,0,0,0,0,0,0
.1375,100.7878,0,0,0,0,0,0,0,0,0,0,0
.1291667,100.7878,0,0,0,0,0,0,0,0,0,0,0
.1208333,100.7877,0,0,0,0,0,0,0,0,0,0,0
.1125,100.7877,0,0,0,0,0,0,0,0,0,0,0
.1041667,100.7877,0,0,0,0,0,0,0,0,0,0,0
.0958333,100.7876,0,0,0,0,0,0,0,0,0,0,0
.0875,100.7876,0,0,0,0,0,0,0,0,0,0,0
.0791667,100.7876,0,0,0,0,0,0,0,0,0,0,0
.0708333,100.7876,0,0,0,0,0,0,0,0,0,0,0
.0625,100.7876,0,0,0,0,0,0,0,0,0,0,0
.0541667,100.7875,0,0,0,0,0,0,0,0,0,0,0
.0458333,100.7875,0,0,0,0,0,0,0,0,0,0,0
.0291667,100.7875,0,0,0,0,0,0,0,0,0,0,0
.0041667,100.7875,0,0,0,0,0,0,0,0,0,0,0
1.429167,100.8272,0,0,0,0,0,0,0,0,0,0,0
1.420833,100.8268,0,0,0,0,0,0,0,0,0,0,0
1.4125,100.8265,0,0,0,0,0,0,0,0,0,0,0
1.404167,100.8261,0,0,0,0,0,0,0,0,0,0,0
1.395833,100.8258,0,0,0,0,0,0,0,0,0,0,0
1.3875,100.8254,0,0,0,0,0,0,0,0,0,0,0
1.379167,100.825,0,0,0,0,0,0,0,0,0,0,0
1.370833,100.8247,0,0,0,0,0,0,0,0,0,0,0
1.3625,100.8243,0,0,0,0,0,0,0,0,0,0,0
1.354167,100.824,0,0,0,0,0,0,0,0,0,0,0
1.345833,100.8236,0,0,0,0,0,0,0,0,0,0,0
1.3375,100.8233,0,0,0,0,0,0,0,0,0,0,0
1.329167,100.823,0,0,0,0,0,0,0,0,0,0,0
1.320833,100.8226,0,0,0,0,0,0,0,0,0,0,0
1.3125,100.8223,0,0,0,0,0,0,0,0,0,0,0
1.304167,100.822,0,0,0,0,0,0,0,0,0,0,0
1.295833,100.8216,0,0,0,0,0,0,0,0,0,0,0
1.2875,100.8213,0,0,0,0,0,1,0,0,0,0,0
1.279167,100.821,0,0,0,0,0,0,0,0,0,0,0
1.270833,100.8206,0,0,0,0,0,0,0,0,0,0,0
1.2625,100.8203,0,0,0,0,0,0,0,0,0,0,0
1.254167,100.82,0,0,0,0,0,0,0,0,0,0,0
1.245833,100.8197,0,0,0,0,0,0,0,0,0,0,0
1.2375,100.8194,0,0,0,0,0,0,0,0,0,0,0
1.229167,100.819,0,0,0,0,0,0,0,0,0,0,0
1.220833,100.8187,0,0,0,0,0,0,0,0,0,0,0
1.2125,100.8184,0,0,0,0,0,0,0,0,0,0,0
1.204167,100.8181,0,0,0,0,0,0,0,0,0,0,0
1.195833,100.8178,0,0,0,0,0,0,0,0,0,0,0
1.1875,100.8175,0,0,0,0,0,0,0,0,0,0,0
1.179167,100.8172,0,0,0,0,0,0,0,0,0,0,0
1.170833,100.8169,0,0,0,0,0,0,0,0,0,0,0
1.154167,100.8163,0,0,0,0,0,0,0,0,0,0,0
1.145833,100.816,0,0,0,0,0,0,0,0,0,0,0
1.120833,100.8151,0,0,0,0,0,0,0,0,0,0,0
1.1125,100.8148,0,0,0,0,0,0,0,0,0,0,0
1.104167,100.8146,0,0,0,0,0,0,0,0,0,0,0
1.095833,100.8143,0,0,0,0,0,0,0,0,0,0,0
1.029167,100.8121,0,0,0,0,0,0,0,0,0,0,0
1.020833,100.8118,0,0,0,0,0,0,0,0,0,0,0
1.0125,100.8116,0,0,0,0,0,0,0,0,0,0,0
1.004167,100.8113,0,0,0,0,0,0,0,0,0,0,0
.9958333,100.8111,0,0,0,0,0,0,0,0,0,0,0
.9791667,100.8106,0,0,0,0,0,0,0,0,0,0,0
.9708334,100.8103,0,0,0,0,0,0,0,0,0,0,0
.9625,100.8101,0,0,0,0,0,0,0,0,0,0,0
.9541667,100.8098,0,0,0,0,0,0,0,0,0,0,0
.9458333,100.8096,0,0,0,0,0,0,0,0,0,0,0
.9375,100.8093,0,0,0,0,0,0,0,0,0,0,0
.9291667,100.8091,0,0,0,0,0,0,0,0,0,0,0
.9208333,100.8089,0,0,0,0,0,0,0,0,0,0,0
.9125,100.8086,0,0,0,0,0,0,0,0,0,0,0
.9041666,100.8084,0,0,0,0,0,0,0,0,0,0,0
.8958333,100.8082,0,0,0,0,0,0,0,0,0,0,0
.8875,100.8079,0,0,0,0,0,0,0,0,0,0,0
.8791667,100.8077,0,0,0,0,0,0,0,0,0,0,0
.6375,100.8021,0,0,0,0,0,0,0,0,0,0,0
.6291667,100.8019,0,0,0,0,0,0,0,0,0,0,0
.6208333,100.8018,0,0,0,0,0,0,0,0,0,0,0
.5125,100.7999,0,0,0,0,0,0,0,0,0,0,0
.5041667,100.7997,0,0,0,0,0,0,0,0,0,0,0
.4791667,100.7994,0,0,0,0,0,0,0,0,0,0,0
.4708333,100.7992,0,0,0,0,0,0,0,0,0,0,0
.3875,100.7981,0,0,0,0,0,0,0,0,0,0,0
.3041667,100.7973,0,0,0,0,0,0,0,0,0,0,0
.2708333,100.797,0,0,0,0,0,0,0,0,0,0,0
.2541667,100.7968,0,0,0,0,0,0,0,0,0,0,0
.2458333,100.7968,0,0,0,0,0,0,0,0,0,0,0
.1958333,100.7964,0,0,0,0,0,0,0,0,0,0,0
.1875,100.7964,0,0,0,0,0,0,0,0,0,0,0
.1541667,100.7962,0,0,0,0,0,0,0,0,0,0,0
.1375,100.7961,0,0,0,0,0,0,0,0,0,0,0
.1291667,100.7961,0,0,0,0,0,0,0,0,0,0,0
.1208333,100.7961,0,0,0,0,0,0,0,0,0,0,0
.1125,100.796,0,0,0,0,0,0,0,0,0,0,0
.1041667,100.796,0,0,0,0,0,0,0,0,0,0,0
.0958333,100.796,0,0,0,0,0,0,0,0,0,0,0
.0875,100.796,0,0,0,0,0,0,0,0,0,0,0
.0791667,100.7959,0,0,0,0,0,0,0,0,0,0,0
.0708333,100.7959,0,0,0,0,0,0,0,0,0,0,0
.0625,100.7959,0,0,0,0,0,0,0,0,0,0,0
.0541667,100.7959,0,0,0,0,0,0,0,0,0,0,0
.0458333,100.7959,0,0,0,0,0,0,0,0,0,0,0
1.429167,100.8355,0,0,0,0,0,0,0,0,0,0,0
1.420833,100.8352,0,0,0,0,0,0,0,0,0,0,0
1.4125,100.8348,0,0,0,0,0,0,0,0,0,0,0
1.404167,100.8344,0,0,0,0,0,0,0,0,0,0,0
1.395833,100.8341,0,0,0,0,0,0,0,0,0,0,0
1.3875,100.8337,0,0,0,0,0,0,0,0,0,0,0
1.379167,100.8334,0,0,0,0,0,0,0,0,0,0,0
1.370833,100.833,0,0,0,0,0,0,0,0,0,0,0
1.3625,100.8327,0,0,0,0,0,0,0,0,0,0,0
1.354167,100.8323,0,0,0,0,0,0,0,0,0,1,0
1.345833,100.832,0,0,0,0,0,0,0,0,0,0,0
1.3375,100.8316,0,0,0,0,0,0,0,0,0,0,0
1.329167,100.8313,0,0,0,0,0,0,0,0,0,0,0
1.320833,100.831,0,0,0,0,0,0,0,0,0,0,0
1.3125,100.8306,0,0,0,0,0,0,0,0,0,0,0
1.304167,100.8303,0,0,0,0,0,0,0,0,0,0,0
1.295833,100.83,0,0,0,0,0,0,0,0,0,0,0
1.2875,100.8296,0,0,0,0,0,0,0,0,0,0,0
1.279167,100.8293,0,0,0,0,0,1,0,0,0,0,0
1.270833,100.829,0,0,0,0,0,0,0,0,0,0,0
1.2625,100.8286,0,0,0,0,0,0,0,0,0,0,0
1.254167,100.8283,0,0,0,0,0,0,0,0,0,0,0
1.245833,100.828,0,0,0,0,0,0,0,0,0,0,0
1.2375,100.8277,0,0,0,0,0,0,0,0,0,0,0
1.229167,100.8274,0,0,0,0,0,0,0,0,0,0,0
1.220833,100.8271,0,0,0,0,0,0,0,0,0,0,0
1.2125,100.8267,0,0,0,0,0,0,0,0,0,0,0
1.204167,100.8264,0,0,0,0,0,0,0,0,0,0,0
1.195833,100.8261,0,0,0,0,0,0,0,0,0,0,0
1.179167,100.8255,0,0,0,0,0,0,0,0,0,0,0
1.170833,100.8252,0,0,0,0,0,0,0,0,0,0,0
1.1625,100.8249,0,0,0,0,0,0,0,0,0,0,0
1.154167,100.8246,0,0,0,0,0,0,0,0,0,0,0
1.145833,100.8243,0,0,0,0,0,0,0,0,0,0,0
1.129167,100.8237,0,0,0,0,0,0,0,0,0,0,0
1.020833,100.8202,0,0,0,0,0,0,0,0,0,0,0
1.0125,100.8199,0,0,0,0,0,0,0,0,0,0,0
1.004167,100.8196,0,0,0,0,0,0,0,0,0,0,0
.9958333,100.8194,0,0,0,0,0,0,0,0,0,0,0
.9708334,100.8186,0,0,0,0,0,0,0,0,0,0,0
.9625,100.8184,0,0,0,0,0,0,0,0,0,0,0
.9541667,100.8181,0,0,0,0,0,0,0,0,0,0,0
.9458333,100.8179,0,0,0,0,0,0,0,0,0,0,0
.9375,100.8177,0,0,0,0,0,0,0,0,0,0,0
.9291667,100.8174,0,0,0,0,0,0,0,0,0,0,0
.9208333,100.8172,0,0,0,0,0,0,0,0,0,0,0
.9125,100.817,0,0,0,0,0,0,0,0,0,0,0
.9041666,100.8167,0,0,0,0,0,0,0,0,0,0,0
.8958333,100.8165,0,0,0,0,0,0,0,0,0,0,0
.8875,100.8163,0,0,0,0,0,0,0,0,0,0,0
.6375,100.8104,0,0,0,0,0,0,0,0,0,0,0
.6291667,100.8102,0,0,0,0,0,0,0,0,0,0,0
.5041667,100.8081,0,0,0,0,0,0,0,0,0,0,0
.4958333,100.8079,0,0,0,0,0,0,0,0,0,0,0
.4875,100.8078,0,0,0,0,0,0,0,0,0,0,0
.4791667,100.8077,0,0,0,0,0,0,0,0,0,0,0
.4708333,100.8076,0,0,0,0,0,0,0,0,0,0,0
.3875,100.8065,0,0,0,0,0,0,0,0,0,0,0
.3791667,100.8064,0,0,0,0,0,0,0,0,0,0,0
